dni_persona,rango
30043126,Rango 2
36646465,Rango 3
19088500,Rango 4
12888459,Rango 0
34706794,Rango 1
70122769,Rango 2
97269480,Rango 3
61070493,Rango 4
46824638,Rango 0
62049070,Rango 1
96736540,Rango 2
69979252,Rango 3
52976830,Rango 4
51397977,Rango 0
38716274,Rango 1
34960727,Rango 2
55652427,Rango 3
25818030,Rango 4
75146712,Rango 0
19011902,Rango 1
19038920,Rango 2
60526972,Rango 3
50677051,Rango 4
91010131,Rango 0
88953764,Rango 1
69189250,Rango 2
27313866,Rango 3
53831006,Rango 4
98171626,Rango 0
71778023,Rango 1
52780199,Rango 2
40149475,Rango 3
69920266,Rango 4
28255486,Rango 0
59749807,Rango 1
83147622,Rango 2
73237747,Rango 3
52424503,Rango 4
79820287,Rango 0
46169849,Rango 1
94041080,Rango 2
54179426,Rango 3
61731540,Rango 4
25385990,Rango 0
43436467,Rango 1
90925737,Rango 2
48415794,Rango 3
73137617,Rango 4
80043771,Rango 0
34837479,Rango 1
12407188,Rango 2
45478965,Rango 3
82982792,Rango 4
46698934,Rango 0
20465514,Rango 1
42171757,Rango 2
22891603,Rango 3
52049964,Rango 4
35927999,Rango 0
13952345,Rango 1
17347690,Rango 2
36293411,Rango 3
47715864,Rango 4
41795947,Rango 0
40469808,Rango 1
78289855,Rango 2
55568137,Rango 3
23664803,Rango 4
49177083,Rango 0
85538026,Rango 1
59353624,Rango 2
85251814,Rango 3
21168514,Rango 4
67713371,Rango 0
97007039,Rango 1
43038914,Rango 2
66384051,Rango 3
80931082,Rango 4
10011650,Rango 0
49422506,Rango 1
76336865,Rango 2
40411865,Rango 3
79024801,Rango 4
85468730,Rango 0
52295000,Rango 1
14865674,Rango 2
74240273,Rango 3
27178720,Rango 4
12109879,Rango 0
32924593,Rango 1
77987442,Rango 2
85648768,Rango 3
92414710,Rango 4
50141874,Rango 0
94432783,Rango 1
30040083,Rango 2
93160875,Rango 3
58215054,Rango 4
87379665,Rango 0
41210069,Rango 1
73615105,Rango 2
30239391,Rango 3
65049648,Rango 4
57516086,Rango 0
94660264,Rango 1
84868318,Rango 2
35181959,Rango 3
52436255,Rango 4
94757220,Rango 0
45869719,Rango 1
65629864,Rango 2
48408108,Rango 3
51124774,Rango 4
61586424,Rango 0
34489092,Rango 1
96500876,Rango 2
60094242,Rango 3
30562066,Rango 4
82457650,Rango 0
10610812,Rango 1
98250311,Rango 2
76666605,Rango 3
89684646,Rango 4
59810050,Rango 0
23949258,Rango 1
59825278,Rango 2
19405916,Rango 3
48933326,Rango 4
42819924,Rango 0
49854236,Rango 1
48728940,Rango 2
66475789,Rango 3
24515183,Rango 4
59697574,Rango 0
56101150,Rango 1
73382098,Rango 2
27541175,Rango 3
18282619,Rango 4
91543101,Rango 0
80555120,Rango 1
90436436,Rango 2
38346768,Rango 3
70736990,Rango 4
28598594,Rango 0
14942778,Rango 1
39412421,Rango 2
97825829,Rango 3
40418355,Rango 4
50574912,Rango 0
55319605,Rango 1
93609525,Rango 2
15722738,Rango 3
62910169,Rango 4
66558339,Rango 0
51245378,Rango 1
39490610,Rango 2
69025353,Rango 3
34643501,Rango 4
49525202,Rango 0
49852636,Rango 1
87224084,Rango 2
51036623,Rango 3
27446692,Rango 4
12370090,Rango 0
28837396,Rango 1
27143026,Rango 2
70964498,Rango 3
83108230,Rango 4
95509126,Rango 0
60008308,Rango 1
10993449,Rango 2
88152959,Rango 3
23522191,Rango 4
23619262,Rango 0
92415554,Rango 1
40533590,Rango 2
88640883,Rango 3
93393736,Rango 4
82427244,Rango 0
51103904,Rango 1
27941243,Rango 2
98043589,Rango 3
22280775,Rango 4
87350186,Rango 0
88530588,Rango 1
58785171,Rango 2
70729607,Rango 3
26796839,Rango 4
27730047,Rango 0
56980202,Rango 1
50716602,Rango 2
91611419,Rango 3
84942577,Rango 4
32394793,Rango 0
70748475,Rango 1
57805850,Rango 2
37848271,Rango 3
67605305,Rango 4
54636097,Rango 0
82628315,Rango 1
12564309,Rango 2
18146374,Rango 3
69574018,Rango 4
76516497,Rango 0
18007219,Rango 1
29265801,Rango 2
35239241,Rango 3
76040760,Rango 4
94386504,Rango 0
84795010,Rango 1
98312124,Rango 2
57177209,Rango 3
39821244,Rango 4
18928082,Rango 0
45055074,Rango 1
39515780,Rango 2
43312135,Rango 3
26842596,Rango 4
90029951,Rango 0
80451648,Rango 1
82402312,Rango 2
75940061,Rango 3
81332476,Rango 4
50868445,Rango 0
29534879,Rango 1
12451574,Rango 2
23545317,Rango 3
11517837,Rango 4
47806839,Rango 0
56079955,Rango 1
51959644,Rango 2
73822461,Rango 3
48400745,Rango 4
63176570,Rango 0
86421291,Rango 1
40429172,Rango 2
53553083,Rango 3
41979486,Rango 4
85752465,Rango 0
21701105,Rango 1
40233373,Rango 2
76540444,Rango 3
16903588,Rango 4
26330366,Rango 0
56315783,Rango 1
71904609,Rango 2
92646528,Rango 3
50243929,Rango 4
36127796,Rango 0
95364293,Rango 1
13958300,Rango 2
73296075,Rango 3
60398522,Rango 4
49565475,Rango 0
19705900,Rango 1
63702025,Rango 2
27878947,Rango 3
51345980,Rango 4
47947284,Rango 0
21079899,Rango 1
58700520,Rango 2
37773094,Rango 3
49099650,Rango 4
51820556,Rango 0
59904402,Rango 1
13378511,Rango 2
65730657,Rango 3
45556660,Rango 4
39009355,Rango 0
97148260,Rango 1
78517134,Rango 2
68211469,Rango 3
45632299,Rango 4
47735374,Rango 0
56013668,Rango 1
26092424,Rango 2
36831422,Rango 3
67893814,Rango 4
82153760,Rango 0
37719511,Rango 1
59068864,Rango 2
24503712,Rango 3
35984459,Rango 4
67355380,Rango 0
80220444,Rango 1
88489282,Rango 2
93440756,Rango 3
44676007,Rango 4
28291671,Rango 0
36570930,Rango 1
29567264,Rango 2
62503157,Rango 3
80049712,Rango 4
40176344,Rango 0
93524310,Rango 1
97168129,Rango 2
18501291,Rango 3
36542988,Rango 4
53272233,Rango 0
29531634,Rango 1
87998232,Rango 2
54944087,Rango 3
49503958,Rango 4
83054803,Rango 0
56841730,Rango 1
95667766,Rango 2
71424536,Rango 3
33765194,Rango 4
95979372,Rango 0
31543831,Rango 1
25674881,Rango 2
95794108,Rango 3
24801148,Rango 4
28076044,Rango 0
87159495,Rango 1
38802555,Rango 2
97256418,Rango 3
52972608,Rango 4
49775088,Rango 0
81239783,Rango 1
22908712,Rango 2
72663903,Rango 3
79062865,Rango 4
96524932,Rango 0
30256567,Rango 1
34277216,Rango 2
22004779,Rango 3
40073664,Rango 4
98170465,Rango 0
24775618,Rango 1
49732601,Rango 2
31918351,Rango 3
68935558,Rango 4
69810493,Rango 0
63845025,Rango 1
31460725,Rango 2
89087093,Rango 3
57269170,Rango 4
62974844,Rango 0
69956644,Rango 1
44077777,Rango 2
48443108,Rango 3
94621607,Rango 4
23537761,Rango 0
65212832,Rango 1
59773833,Rango 2
69564850,Rango 3
43822106,Rango 4
74641117,Rango 0
84618392,Rango 1
14721980,Rango 2
26446169,Rango 3
57896078,Rango 4
98711582,Rango 0
18910623,Rango 1
56937268,Rango 2
39548483,Rango 3
81126198,Rango 4
20769027,Rango 0
35284597,Rango 1
31809896,Rango 2
37935924,Rango 3
54525560,Rango 4
13546237,Rango 0
38980143,Rango 1
28221086,Rango 2
89797127,Rango 3
63268561,Rango 4
18184899,Rango 0
11726327,Rango 1
33896234,Rango 2
70612589,Rango 3
18676859,Rango 4
20230793,Rango 0
64121867,Rango 1
63199014,Rango 2
15545274,Rango 3
81229842,Rango 4
56583572,Rango 0
15505447,Rango 1
37683149,Rango 2
47098727,Rango 3
57728714,Rango 4
17948033,Rango 0
63573106,Rango 1
42149522,Rango 2
22810354,Rango 3
15944399,Rango 4
85159880,Rango 0
90615497,Rango 1
66260510,Rango 2
51133592,Rango 3
96814246,Rango 4
94723402,Rango 0
99038294,Rango 1
81692848,Rango 2
36783152,Rango 3
77767335,Rango 4
21817205,Rango 0
10796182,Rango 1
96093872,Rango 2
88287810,Rango 3
61143545,Rango 4
82059767,Rango 0
18517201,Rango 1
99587395,Rango 2
34011708,Rango 3
86982077,Rango 4
50987783,Rango 0
35927826,Rango 1
37199684,Rango 2
72043622,Rango 3
86616150,Rango 4
62687549,Rango 0
98466490,Rango 1
10191238,Rango 2
25836010,Rango 3
34345302,Rango 4
41129158,Rango 0
95013826,Rango 1
55567683,Rango 2
86085950,Rango 3
80793424,Rango 4
34330487,Rango 0
45192271,Rango 1
61268188,Rango 2
50722109,Rango 3
14891834,Rango 4
29273660,Rango 0
88315220,Rango 1
42144876,Rango 2
99300800,Rango 3
11312393,Rango 4
81824054,Rango 0
99202850,Rango 1
87437085,Rango 2
63524326,Rango 3
69402052,Rango 4
88517140,Rango 0
84566244,Rango 1
26865745,Rango 2
21363104,Rango 3
45673949,Rango 4
23545360,Rango 0
19771423,Rango 1
61629089,Rango 2
87042282,Rango 3
54316948,Rango 4
75495047,Rango 0
52565657,Rango 1
97303511,Rango 2
52865070,Rango 3
17971339,Rango 4
92425375,Rango 0
40506684,Rango 1
30853561,Rango 2
25659575,Rango 3
81318219,Rango 4
23265637,Rango 0
85388263,Rango 1
70069907,Rango 2
47111211,Rango 3
47453311,Rango 4
60782963,Rango 0
81574833,Rango 1
73038705,Rango 2
85701236,Rango 3
87862520,Rango 4
41730272,Rango 0
80304588,Rango 1
91416139,Rango 2
68064605,Rango 3
75713843,Rango 4
49310397,Rango 0
57063150,Rango 1
90092571,Rango 2
72756718,Rango 3
41533819,Rango 4
41070151,Rango 0
48260993,Rango 1
68970152,Rango 2
68030876,Rango 3
57544782,Rango 4
21425832,Rango 0
29502356,Rango 1
22575914,Rango 2
42447217,Rango 3
73032257,Rango 4
38119629,Rango 0
29793983,Rango 1
50167458,Rango 2
71501729,Rango 3
94070685,Rango 4
83132422,Rango 0
34734549,Rango 1
13794250,Rango 2
84058385,Rango 3
74732352,Rango 4
69515270,Rango 0
68638972,Rango 1
76802536,Rango 2
97268151,Rango 3
17387160,Rango 4
41112814,Rango 0
14389867,Rango 1
23368726,Rango 2
43453318,Rango 3
43385535,Rango 4
81042068,Rango 0
42309501,Rango 1
14126216,Rango 2
96458575,Rango 3
66053274,Rango 4
90586724,Rango 0
46976644,Rango 1
87482858,Rango 2
96339287,Rango 3
88433146,Rango 4
55976646,Rango 0
50116155,Rango 1
24197515,Rango 2
81285658,Rango 3
35489807,Rango 4
60125907,Rango 0
59272758,Rango 1
44045329,Rango 2
80197357,Rango 3
57117881,Rango 4
75364320,Rango 0
43414022,Rango 1
84992013,Rango 2
28730749,Rango 3
81982691,Rango 4
10838839,Rango 0
36960803,Rango 1
25713443,Rango 2
41282065,Rango 3
12897887,Rango 4
61104471,Rango 0
26315905,Rango 1
55206710,Rango 2
78696608,Rango 3
41958296,Rango 4
90400839,Rango 0
31369815,Rango 1
24782229,Rango 2
41097493,Rango 3
98771535,Rango 4
31252350,Rango 0
25545376,Rango 1
41148022,Rango 2
58456355,Rango 3
20954504,Rango 4
43298739,Rango 0
73006477,Rango 1
64222497,Rango 2
97476171,Rango 3
91163734,Rango 4
56611817,Rango 0
53016563,Rango 1
75817654,Rango 2
85638567,Rango 3
20443956,Rango 4
66638642,Rango 0
83386001,Rango 1
62567194,Rango 2
29741504,Rango 3
40821195,Rango 4
46816370,Rango 0
71763638,Rango 1
90358313,Rango 2
23875097,Rango 3
28234237,Rango 4
48158798,Rango 0
80846191,Rango 1
84149689,Rango 2
38460729,Rango 3
48312143,Rango 4
65356940,Rango 0
20032392,Rango 1
86127218,Rango 2
91411013,Rango 3
35144046,Rango 4
85749296,Rango 0
71887075,Rango 1
61302269,Rango 2
68238826,Rango 3
44323320,Rango 4
71881023,Rango 0
12221917,Rango 1
76534304,Rango 2
30606118,Rango 3
88912369,Rango 4
82800407,Rango 0
44981049,Rango 1
47104167,Rango 2
90830052,Rango 3
17944325,Rango 4
44228957,Rango 0
20180708,Rango 1
27471573,Rango 2
57622805,Rango 3
44017437,Rango 4
61646259,Rango 0
91677388,Rango 1
34133989,Rango 2
28817881,Rango 3
99544044,Rango 4
55481547,Rango 0
51994383,Rango 1
79802173,Rango 2
55771540,Rango 3
15460408,Rango 4
27090700,Rango 0
10848369,Rango 1
49657149,Rango 2
75044191,Rango 3
81697239,Rango 4
47910416,Rango 0
95677900,Rango 1
67861059,Rango 2
67402334,Rango 3
71813056,Rango 4
53775115,Rango 0
61183429,Rango 1
43176760,Rango 2
79858175,Rango 3
44851886,Rango 4
94687334,Rango 0
22926223,Rango 1
87267727,Rango 2
73356248,Rango 3
53660677,Rango 4
95615015,Rango 0
97578391,Rango 1
86214778,Rango 2
85266554,Rango 3
54963141,Rango 4
59484316,Rango 0
35711984,Rango 1
53768946,Rango 2
84772884,Rango 3
85582184,Rango 4
92090854,Rango 0
43613960,Rango 1
88922261,Rango 2
88778733,Rango 3
26860839,Rango 4
94571987,Rango 0
25733058,Rango 1
22986644,Rango 2
24453350,Rango 3
73502603,Rango 4
39378613,Rango 0
58875470,Rango 1
82144274,Rango 2
19805030,Rango 3
49307180,Rango 4
98248905,Rango 0
27025536,Rango 1
98231331,Rango 2
93082354,Rango 3
89885482,Rango 4
54591980,Rango 0
23356857,Rango 1
28852606,Rango 2
61524978,Rango 3
43623378,Rango 4
69141444,Rango 0
32396724,Rango 1
77135002,Rango 2
12419446,Rango 3
17993667,Rango 4
79370159,Rango 0
46946078,Rango 1
67629657,Rango 2
74931367,Rango 3
55286067,Rango 4
89457699,Rango 0
41953224,Rango 1
23032192,Rango 2
19747411,Rango 3
94052466,Rango 4
32641484,Rango 0
82393474,Rango 1
22024656,Rango 2
65669772,Rango 3
62827566,Rango 4
85378344,Rango 0
24342530,Rango 1
48831604,Rango 2
29927794,Rango 3
72796821,Rango 4
47387987,Rango 0
44805078,Rango 1
57656508,Rango 2
90872452,Rango 3
44055340,Rango 4
64486158,Rango 0
96618711,Rango 1
78923068,Rango 2
53581951,Rango 3
80366334,Rango 4
87861413,Rango 0
51127260,Rango 1
51781540,Rango 2
97524127,Rango 3
67178188,Rango 4
49599736,Rango 0
47985654,Rango 1
85017327,Rango 2
86813128,Rango 3
43959353,Rango 4
33405337,Rango 0
40281564,Rango 1
37117793,Rango 2
54996784,Rango 3
75662187,Rango 4
37819087,Rango 0
64419859,Rango 1
56031857,Rango 2
87348923,Rango 3
69025475,Rango 4
98296299,Rango 0
77437189,Rango 1
55541033,Rango 2
45842710,Rango 3
72322962,Rango 4
24830313,Rango 0
46478761,Rango 1
40580586,Rango 2
97629731,Rango 3
20430609,Rango 4
18280954,Rango 0
83679848,Rango 1
82340728,Rango 2
80437081,Rango 3
61134721,Rango 4
28206931,Rango 0
72945051,Rango 1
33710082,Rango 2
61086091,Rango 3
27352388,Rango 4
27731654,Rango 0
35691529,Rango 1
68321753,Rango 2
90160231,Rango 3
98563530,Rango 4
80472556,Rango 0
66591904,Rango 1
50768922,Rango 2
57544006,Rango 3
43418769,Rango 4
13322102,Rango 0
18307592,Rango 1
19362622,Rango 2
92157384,Rango 3
36701866,Rango 4
28541890,Rango 0
52588725,Rango 1
74895397,Rango 2
16561832,Rango 3
79895130,Rango 4
78335218,Rango 0
18959468,Rango 1
15107716,Rango 2
23630850,Rango 3
73936380,Rango 4
72011531,Rango 0
20945886,Rango 1
77694834,Rango 2
88292621,Rango 3
16091321,Rango 4
36186001,Rango 0
65614291,Rango 1
37128478,Rango 2
32421076,Rango 3
60142272,Rango 4
99227294,Rango 0
54198560,Rango 1
19996601,Rango 2
68824206,Rango 3
26382299,Rango 4
78052048,Rango 0
56839600,Rango 1
67896611,Rango 2
92229451,Rango 3
88425349,Rango 4
83689816,Rango 0
29660158,Rango 1
33828659,Rango 2
39851769,Rango 3
87912958,Rango 4
19057871,Rango 0
66808110,Rango 1
36955682,Rango 2
59724754,Rango 3
38922172,Rango 4
12996325,Rango 0
42575935,Rango 1
40913601,Rango 2
46244243,Rango 3
26527351,Rango 4
74088582,Rango 0
35243625,Rango 1
77783645,Rango 2
71836513,Rango 3
93593418,Rango 4
80840421,Rango 0
54897518,Rango 1
82169798,Rango 2
83581263,Rango 3
54140030,Rango 4
17994617,Rango 0
33705188,Rango 1
15767008,Rango 2
23167269,Rango 3
68441833,Rango 4
23488225,Rango 0
49323545,Rango 1
40985466,Rango 2
86907415,Rango 3
53647471,Rango 4
57370908,Rango 0
27173182,Rango 1
61299173,Rango 2
60970414,Rango 3
99917117,Rango 4
59482205,Rango 0
54467318,Rango 1
39400055,Rango 2
10637773,Rango 3
43889761,Rango 4
91386073,Rango 0
69661302,Rango 1
44361865,Rango 2
42716658,Rango 3
27145846,Rango 4
66016353,Rango 0
14511004,Rango 1
74199202,Rango 2
84978301,Rango 3
89452750,Rango 4
68349847,Rango 0
60417912,Rango 1
30159450,Rango 2
46517769,Rango 3
66585562,Rango 4
33575810,Rango 0
39167935,Rango 1
45069965,Rango 2
64488012,Rango 3
31372101,Rango 4
57300917,Rango 0
85919528,Rango 1
97554283,Rango 2
37130398,Rango 3
74407053,Rango 4
97021822,Rango 0
35254730,Rango 1
77717609,Rango 2
83558699,Rango 3
66736002,Rango 4
82722995,Rango 0
26347434,Rango 1
77499527,Rango 2
18616276,Rango 3
13502049,Rango 4
78399903,Rango 0
41616249,Rango 1
85018322,Rango 2
76660247,Rango 3
77759387,Rango 4
64647689,Rango 0
15276854,Rango 1
24370449,Rango 2
95754387,Rango 3
99749909,Rango 4
28017624,Rango 0
89030168,Rango 1
14331701,Rango 2
93839664,Rango 3
79281671,Rango 4
77445327,Rango 0
93097946,Rango 1
21835418,Rango 2
14934763,Rango 3
89842230,Rango 4
70095618,Rango 0
70941187,Rango 1
55057724,Rango 2
72344690,Rango 3
97952717,Rango 4
57050496,Rango 0
68932313,Rango 1
12343819,Rango 2
55978613,Rango 3
55619610,Rango 4
22480001,Rango 0
14506164,Rango 1
35358812,Rango 2
19410858,Rango 3
65321970,Rango 4
84670365,Rango 0
63082449,Rango 1
79431743,Rango 2
43374813,Rango 3
14387895,Rango 4
97694209,Rango 0
39239001,Rango 1
58326885,Rango 2
24933009,Rango 3
97529551,Rango 4
16578302,Rango 0
35938074,Rango 1
50960292,Rango 2
58226180,Rango 3
51937209,Rango 4
53466792,Rango 0
87589395,Rango 1
44448176,Rango 2
75121257,Rango 3
96722381,Rango 4
65117221,Rango 0
78683510,Rango 1
57939269,Rango 2
47118045,Rango 3
67801493,Rango 4
66697537,Rango 0
71383592,Rango 1
11120843,Rango 2
69652992,Rango 3
19678901,Rango 4
69803030,Rango 0
79780516,Rango 1
13224176,Rango 2
12041287,Rango 3
28251826,Rango 4
74066988,Rango 0
94582108,Rango 1
79599284,Rango 2
81690457,Rango 3
94472925,Rango 4
26464769,Rango 0
19438189,Rango 1
52459137,Rango 2
85867460,Rango 3
17547785,Rango 4
27598057,Rango 0
34535104,Rango 1
41670830,Rango 2
52906195,Rango 3
61156799,Rango 4
74422683,Rango 0
25192899,Rango 1
75527538,Rango 2
19209103,Rango 3
94215358,Rango 4
25358998,Rango 0
43772031,Rango 1
26534486,Rango 2
39106466,Rango 3
34787904,Rango 4
96345303,Rango 0
77854468,Rango 1
99369354,Rango 2
69660140,Rango 3
98471716,Rango 4
32282794,Rango 0
26805426,Rango 1
13816787,Rango 2
74905694,Rango 3
33713197,Rango 4
93888773,Rango 0
28196521,Rango 1
67110423,Rango 2
43059027,Rango 3
37072755,Rango 4
14596970,Rango 0
97693342,Rango 1
87321791,Rango 2
69423355,Rango 3
78583340,Rango 4
13218819,Rango 0
66238771,Rango 1
97810671,Rango 2
74784190,Rango 3
76808682,Rango 4
40505144,Rango 0
87543525,Rango 1
71261015,Rango 2
87433978,Rango 3
82724698,Rango 4
81094066,Rango 0
19672809,Rango 1
39081389,Rango 2
55047940,Rango 3
74068469,Rango 4
65940419,Rango 0
32612066,Rango 1
71023473,Rango 2
62776058,Rango 3
88339101,Rango 4
94212288,Rango 0
63306315,Rango 1
23660466,Rango 2
81600268,Rango 3
61328673,Rango 4
50715673,Rango 0
98999862,Rango 1
65219650,Rango 2
31736519,Rango 3
59617972,Rango 4
96299084,Rango 0
84168423,Rango 1
23975265,Rango 2
97341787,Rango 3
99728256,Rango 4
50184394,Rango 0
73175296,Rango 1
84750018,Rango 2
90844879,Rango 3
48449174,Rango 4
48880750,Rango 0
70722806,Rango 1
42974122,Rango 2
43211380,Rango 3
97318417,Rango 4
30364583,Rango 0
98503758,Rango 1
45349509,Rango 2
59272510,Rango 3
72005697,Rango 4
99615840,Rango 0
79899038,Rango 1
82543659,Rango 2
64350341,Rango 3
95409397,Rango 4
45346024,Rango 0
37717606,Rango 1
82459004,Rango 2
15660350,Rango 3
25918438,Rango 4
98070700,Rango 0
74730948,Rango 1
45234943,Rango 2
50774293,Rango 3
78421230,Rango 4
35639636,Rango 0
84691740,Rango 1
17809123,Rango 2
22844598,Rango 3
52616500,Rango 4
25339638,Rango 0
67098966,Rango 1
85117897,Rango 2
41115017,Rango 3
89813464,Rango 4
57957179,Rango 0
94971747,Rango 1
33708729,Rango 2
58290664,Rango 3
51024372,Rango 4
77424731,Rango 0
55544637,Rango 1
85223533,Rango 2
53155658,Rango 3
24680912,Rango 4
29196893,Rango 0
88896023,Rango 1
22895414,Rango 2
34851684,Rango 3
44766777,Rango 4
38576707,Rango 0
13193681,Rango 1
88781136,Rango 2
56612278,Rango 3
85851498,Rango 4
62077565,Rango 0
53987255,Rango 1
13350930,Rango 2
86033713,Rango 3
45787544,Rango 4
23649750,Rango 0
83167365,Rango 1
64387082,Rango 2
54591993,Rango 3
43073808,Rango 4
11881638,Rango 0
43786501,Rango 1
99677010,Rango 2
88509095,Rango 3
86468272,Rango 4
10146778,Rango 0
26258543,Rango 1
42913377,Rango 2
74714464,Rango 3
46447024,Rango 4
31959170,Rango 0
42671573,Rango 1
15030433,Rango 2
82289771,Rango 3
53107210,Rango 4
71953131,Rango 0
72315552,Rango 1
26993862,Rango 2
75056148,Rango 3
87382745,Rango 4
87917379,Rango 0
55578668,Rango 1
65512514,Rango 2
46696158,Rango 3
14835109,Rango 4
10221261,Rango 0
97638237,Rango 1
38247933,Rango 2
64906915,Rango 3
53798261,Rango 4
16800185,Rango 0
15153248,Rango 1
95711755,Rango 2
46789460,Rango 3
18019262,Rango 4
78080210,Rango 0
87660040,Rango 1
24714063,Rango 2
17438744,Rango 3
13462072,Rango 4
39056994,Rango 0
36659555,Rango 1
35127304,Rango 2
40582261,Rango 3
52323478,Rango 4
51030503,Rango 0
90897404,Rango 1
79824695,Rango 2
10146267,Rango 3
35698153,Rango 4
69300441,Rango 0
35164764,Rango 1
53417373,Rango 2
20565183,Rango 3
89453908,Rango 4
98220360,Rango 0
94724826,Rango 1
89152498,Rango 2
69285072,Rango 3
91868814,Rango 4
47974132,Rango 0
55693615,Rango 1
73115194,Rango 2
22858114,Rango 3
45159052,Rango 4
34976086,Rango 0
31405478,Rango 1
49367044,Rango 2
48865497,Rango 3
31036582,Rango 4
74128228,Rango 0
78409595,Rango 1
72485144,Rango 2
89107759,Rango 3
28733269,Rango 4
22786815,Rango 0
25203805,Rango 1
70436478,Rango 2
77581451,Rango 3
38222269,Rango 4
93319239,Rango 0
35801993,Rango 1
78145701,Rango 2
37367379,Rango 3
89365236,Rango 4
13959148,Rango 0
89254692,Rango 1
47854690,Rango 2
24912198,Rango 3
10000711,Rango 4
43786089,Rango 0
99745249,Rango 1
25990190,Rango 2
70435874,Rango 3
93392988,Rango 4
83835651,Rango 0
19706373,Rango 1
41635706,Rango 2
31656348,Rango 3
14168486,Rango 4
73603644,Rango 0
32029076,Rango 1
81684533,Rango 2
32765821,Rango 3
21237697,Rango 4
39292715,Rango 0
52673849,Rango 1
76569010,Rango 2
57998643,Rango 3
35443010,Rango 4
15762210,Rango 0
55975680,Rango 1
36049862,Rango 2
11654329,Rango 3
17257615,Rango 4
78377094,Rango 0
36912815,Rango 1
25128374,Rango 2
69638918,Rango 3
66147617,Rango 4
22274137,Rango 0
40784567,Rango 1
40495297,Rango 2
92136207,Rango 3
70016711,Rango 4
30637443,Rango 0
20452981,Rango 1
73671779,Rango 2
58933596,Rango 3
78662893,Rango 4
41852435,Rango 0
17731702,Rango 1
91399319,Rango 2
19615324,Rango 3
50469898,Rango 4
75776889,Rango 0
75985139,Rango 1
46253707,Rango 2
66305793,Rango 3
18074300,Rango 4
52954322,Rango 0
19034028,Rango 1
17936837,Rango 2
26900591,Rango 3
70249956,Rango 4
62578307,Rango 0
57461683,Rango 1
14169240,Rango 2
10181161,Rango 3
94267842,Rango 4
11780053,Rango 0
55726764,Rango 1
55807371,Rango 2
23058726,Rango 3
12967457,Rango 4
49161074,Rango 0
19447213,Rango 1
27689879,Rango 2
51334981,Rango 3
60852010,Rango 4
29027306,Rango 0
