dni_persona,telefono_fijo
64987906,95520
98995912,54877
43306473,78473
64902405,76548
74631896,88888
28522746,72471
29322918,38654
50843076,90164
20255208,40788
13086727,66557
10268549,28393
14931395,77167
69107472,45171
63157638,12524
25198621,30932
83801529,18797
20699955,12376
49227729,18271
74015884,96919
31348033,89440
31300251,61044
31526514,94705
42456095,48278
36220446,73604
89777421,46914
82964670,90568
16913812,71298
33305200,88451
74038374,22020
72145038,21719
63041209,85239
14767475,22187
77949717,38815
74247519,57480
29248278,73919
41851478,39098
82885088,44422
40554951,46480
65967395,65156
63061565,13392
52861715,92795
74608227,28846
18356151,28116
66954845,97746
83180229,19303
31230411,82607
74657243,77173
33480742,27189
28437265,33062
80154420,19668
11886586,18604
29626913,13335
69408304,81039
16649569,32845
16141406,46702
72220434,11339
32720623,90845
96905311,30953
49587136,42491
83667766,53983
49449503,10049
57901840,12878
49809124,25669
97640941,15096
14059267,48763
34403346,14580
42053611,53385
72759740,34203
89731704,65927
13388007,31840
57946199,61654
28858771,79928
60396103,66477
67501358,51368
41584639,42912
18022049,56908
25815439,38786
67230190,15130
57956052,75547
61109454,91117
71544835,95734
20208325,36950
35055008,96357
94550847,38954
10335360,80303
64492796,70761
44703307,69839
30372306,22099
76215818,84605
49778072,50799
57738617,95106
90388413,10969
96655345,39650
37200930,64956
59144839,38778
91652403,56312
94574243,57450
80486293,70960
65180194,58740
41651072,27648
24431249,83772
51549749,89143
83085451,89281
34496376,51232
79884947,58747
30406441,46871
40032964,67090
99146554,73291
31917861,73795
23392608,63618
45401127,56968
70203015,39903
28020520,13485
82447768,89323
99686279,78810
95768375,58675
78016087,69510
98041242,64755
11645371,57537
68455948,94093
34606813,92184
35253348,70684
44030627,85310
92683245,84664
15201141,84816
92709822,84044
10074883,57020
97064144,75556
58857216,71316
12980288,79862
64842059,70867
36729107,37981
72251240,43736
22806627,63914
84806395,82639
46802386,99406
37454644,26504
29291479,51550
52306322,19615
56900896,22299
11293018,26889
44385295,57638
33400010,19111
98145296,43501
10106338,69952
58011061,58596
15179408,79674
49814025,26785
91397621,44084
26934615,36374
97416798,70390
74947427,42550
91142361,48549
78694638,36676
62684609,85984
38086012,38308
52431602,66138
96716707,66709
44842225,34646
62526895,59990
92809072,56133
52867346,57419
40061397,84132
86435537,46152
86266636,14256
67604053,25794
46752837,41589
22005313,53643
71723109,95550
92540048,90573
42870716,70166
55872511,65676
81912560,69697
17896631,74820
33219681,17717
24409691,76025
23443549,87868
56348577,55453
75312626,16207
20774505,63074
13414165,10240
21866655,21043
71707242,19188
80502406,84679
40709803,18400
30509214,50352
56742840,53124
12340928,59284
34447053,66848
64764206,41413
45809208,50954
12687119,23801
53288476,38074
58581775,30080
25333816,78033
27413392,18590
73818226,21566
64251010,71354
52627982,62992
17101855,47438
52257645,81190
21552074,50165
63111845,32824
73065126,64743
81415937,82355
99454077,53391
69439218,91216
62616458,81708
17796093,88318
19231831,42451
61347206,25519
30108300,40283
18368455,80681
67238851,27247
67844082,38250
34842750,31286
76005776,37465
20603908,55824
18352366,23818
58012402,31629
42761239,88256
97181279,48045
89100340,40008
25764057,42056
91829377,52761
68758082,46287
15960425,91281
27838113,20159
31295055,25659
43806158,95176
58021922,62115
15255893,83645
79388603,49472
47079026,43239
81435014,90736
46586755,71520
88879680,64711
74710527,28747
14326723,74878
93485820,14826
57398345,29011
86361888,22132
83160677,62949
64314864,43156
98676828,85108
83273668,25777
40807043,53287
59735791,84320
98877495,46153
95697392,47521
53121367,29746
35104504,21782
60817056,62786
34060216,59748
55879040,30213
69392486,89852
24347926,72418
37139997,73398
32194756,51448
80634203,70262
63893650,60952
95810496,21657
81536650,99297
91993618,13950
64588195,54031
29249125,47246
40932631,38931
93432760,91243
52039014,17240
17074532,86455
67124040,49317
29558402,81917
20697100,97455
49237571,46260
18866901,72907
71257903,94119
25788285,99115
89441483,73835
55402744,47066
73481661,97089
87618821,46134
69484055,77280
81970043,31360
92818291,29076
11357252,75498
85403772,24025
24985658,37089
96746626,14127
84833190,47891
91068160,82582
51298786,93905
76949655,46906
81486929,39944
49168531,33806
73897047,69560
21379713,45133
54030149,38725
86574983,93501
57500438,80299
50802624,29028
53437157,31662
19328269,28540
25919388,26940
44798430,15443
72663867,92856
35520716,82420
98090622,58485
15321011,52403
93636922,69298
89092165,45017
34055999,76849
55062302,84665
81662348,75943
10406317,81554
15223150,63740
16450694,58073
20635187,76010
13833180,21731
37234437,59627
65045337,19486
93808439,57479
14542793,22588
92091072,93449
73333882,47674
39595583,45730
30175627,42866
34989658,82116
76827217,36650
78314749,14079
20010260,22613
75908720,38706
89016579,95616
31171893,84076
27026240,63164
85440157,54499
86476552,72926
16889837,29692
40033923,87404
28427409,97503
81287585,25897
34389883,69796
73552370,96766
67275152,91949
54889480,45956
66161425,42316
51199567,15406
90883166,20121
25955142,28945
97943077,51102
77311861,97626
45167173,56512
32518501,32225
69155843,51929
87058764,10130
39925919,11393
34434337,84552
34905260,81275
75682481,48307
18422528,61024
64909732,64111
43938078,11725
10626824,15636
12632588,56478
57097716,35468
40254326,60944
86703737,58116
19543172,45112
44744850,78018
18591768,32041
43635986,39373
89842600,86000
47248294,47384
20229046,44373
67100086,20178
96866562,15068
80713672,45399
76018637,16229
38046149,29955
20092106,82886
18418486,63783
14622748,90379
18316890,19188
95133692,98269
36701822,18641
37700541,79222
18478803,61227
60374923,56596
68158287,39511
67316878,47189
99363373,35414
37420742,25675
61949344,31324
43168705,80620
55246385,30806
41698676,39077
17843157,95600
98280478,75660
90553613,58002
60319452,15919
84306109,56136
19967715,38943
21676229,75756
57448775,61190
72971493,76044
32221358,70408
95117016,59057
33873496,99349
75229944,26997
31387124,37024
50031760,19150
64529397,82586
47410572,20063
81109231,66492
21721707,93748
40033012,44323
50401407,11954
60865143,44994
31669899,12000
27394053,51376
98847734,64184
17186547,22954
32267992,90404
10337684,10198
92382052,18247
83978192,49767
67771735,41540
61053819,38492
33872248,36496
57199214,35897
88185936,97056
95388739,90183
38599291,65940
13916995,87231
25727581,38998
28653094,27877
23972178,95083
60155267,81371
45922881,24722
94787267,10286
10832146,19920
40381135,52224
75759316,71067
70165072,66972
33249719,31591
57190791,36377
90196831,46128
84894791,90337
46117929,93828
44433483,96724
65447895,53118
67571121,43163
98490274,28055
20862115,49469
28004132,78871
10348029,46348
71955723,43748
63174351,65210
78807232,48957
76772095,92556
31443271,91505
72938581,71691
58179092,77833
25955633,57813
62686414,55688
47224558,77622
34778438,58247
91846702,93533
92699433,12940
80467496,80849
61739134,36076
84448015,90954
26376240,46965
69464430,28520
41931705,44688
64616966,27536
88524626,16194
41574490,53588
37734391,87979
50470021,36665
91942397,67868
42912727,19639
96599817,97034
39210514,65978
69280150,42562
28543844,25872
44778087,47158
40215021,71388
24707370,34193
34479193,46807
16836680,15663
75109097,63712
89214427,13645
58939550,93022
21277162,82355
47501530,97462
68398648,63437
19883448,85845
89076259,83833
74253348,26985
25148777,96084
41196302,53981
94744352,29743
14379919,13441
60660517,27705
28028535,33071
91042690,91900
71788487,66252
42061173,35915
90616459,42245
75447713,65763
84217522,98338
87908561,82288
84919722,52123
33194728,93775
62190975,46084
89897121,45983
56797253,54975
79913463,39830
44966983,80888
32176007,31548
37899157,23937
89222500,70752
99066870,73781
46630126,21143
88147919,54924
76371771,50027
43123108,58298
84777777,41974
71643024,35972
31608092,91649
86868204,25883
75032356,68151
93525613,54359
37731035,71017
39943055,85042
77431185,60594
14124346,81002
37287508,61423
41661742,40971
79471913,69040
85997204,54348
30677738,34881
90126410,14590
99003654,21449
66355979,69894
88390148,75959
28138951,93153
38416266,54916
97570640,41310
88968050,10033
99343576,12226
95296131,43579
84407138,52349
95358012,97459
49979256,20139
84921479,64156
80762296,73573
86422266,10901
61281343,25010
64047170,76379
36198322,81926
46025822,63763
70770194,70677
34786719,85334
43050770,44491
31645260,16986
88834307,32236
51828280,52909
73816639,27111
16582887,92156
28557496,10460
16953675,22427
48654596,27036
89688750,22108
62729473,50672
10560508,67746
26662657,95323
41596177,93097
40997944,56828
78346463,65212
49500567,72603
14431051,37180
70055499,87745
14997445,23390
67386725,36482
82882132,15536
94095864,38817
56803132,89968
76067217,15694
74941888,31191
29272706,59108
81956992,59336
50198651,97666
70029557,58103
48726281,57476
24891323,98265
20703767,31673
67081498,68320
54656520,23217
29964423,48755
77058746,10615
89767204,79207
12366964,47360
78022965,32842
44895657,77734
32661968,74393
26845614,11720
47311309,89904
25422435,11134
35472278,64220
66112667,75175
59604128,75934
62364826,28135
49071345,52503
64679722,11554
50381626,11529
67216315,70836
35439979,11642
40925177,12493
53567073,59669
68874631,42991
88708208,38877
77153721,51367
66224715,95474
49435232,83473
76747887,77156
27316198,41173
97405927,87174
37634032,49203
48969029,63112
26015740,93476
12367339,50336
49944189,85040
25137388,20690
98945962,94322
50056832,56049
27876369,39746
52085452,63035
98234932,86842
71736288,95882
65885996,73096
27449358,40996
56621356,53065
10279452,80155
56890938,35399
25599435,69866
35683536,95498
57297829,22488
63521113,15228
37270695,35181
88526617,39877
14034501,85669
12440973,66569
75341977,73317
16717405,83534
60113722,99034
73843467,11751
48206157,31987
94428164,58970
74686030,42768
68056346,31770
75978225,31610
52296601,58998
82265611,73729
95049924,17653
25398921,88738
45417200,90116
42179588,67855
21394900,84414
48218451,89120
12118460,57736
59233844,93982
91666673,24459
19994866,50538
81647963,79568
49963119,22318
57371074,40276
94487017,80706
32015256,37308
78697750,92168
87752881,60990
25159666,63660
76622939,89352
18224040,68971
23310421,42510
73817379,32565
30926341,32194
30866678,72506
78677366,80526
81200846,25377
71544757,37773
39217427,80191
36865140,96763
93039845,88072
47162667,55335
55219257,31641
17854639,76412
15430414,44697
74639007,12430
58417109,45367
15797729,67048
54124546,20578
60024717,35589
55073188,26846
15003914,33322
72202588,24712
45251629,54006
59439549,20552
26867912,25316
57666669,10013
32323783,24909
61581671,63575
76572700,72554
80340930,98818
71575153,47596
66600973,60578
78629055,15642
69899455,22867
76625761,58152
83077274,63460
17930886,83794
63382295,15085
84759706,65666
36917125,11715
16550273,80456
66097806,97432
89056809,48177
67287813,43510
67035902,46293
21950767,75956
95400560,73560
23742356,84471
17062484,82723
50596129,58932
21752756,40679
73028588,50404
90249657,76799
28876798,74694
53315137,41760
23347940,19035
29359046,82730
70827787,76937
54336264,13542
12588609,51586
81386028,44673
62322046,28754
12980563,12683
16957900,40807
87082585,78458
40578323,83425
62774794,69231
77158513,64738
56894614,19558
91975963,10827
11940318,38534
52635588,71982
71125814,86512
79508095,77711
43723755,89465
35662988,22001
41617458,30053
35427744,10565
29805735,22282
99770852,98676
59939512,28873
36526043,94297
80303996,26665
63020180,77283
29151054,73284
91855447,26636
34440740,23880
85221962,38611
70121175,89962
28777224,34337
12979984,56506
97252547,70412
37293150,86397
25923487,74385
96698391,49461
35245082,77971
93524858,67363
87502056,42643
95657230,76781
40174646,93444
29553091,95959
61270179,25769
57377178,99139
71029216,35969
72768678,64200
71843789,74538
33130978,50834
84431984,85359
55782862,94189
29434416,34124
22268216,10246
50466598,32540
39937478,28576
23718523,14043
90974274,92429
44795554,71597
30297125,40712
35054789,70834
19014722,35479
36618350,89593
94254963,79494
28733906,54300
67335759,58283
63217504,84177
47434561,57120
55914690,53673
38394732,95888
58848439,49803
78423166,23440
74347146,55573
29556556,72001
31838229,31211
55624993,89744
71832024,44540
49150018,75239
55002377,64345
50794543,60756
91159185,12180
68519052,67526
78622371,47058
56949546,37086
66168593,30911
67855477,84916
63082356,60052
61059650,79042
81161568,18107
94457767,98462
33756262,18213
74413538,83776
92450290,14315
46569455,44132
86032102,86267
40413686,76441
21223733,92559
34222313,16540
46338601,75010
44595810,78853
39801134,82783
51388186,67469
45719697,79419
75150627,65055
17867106,95927
34727831,71101
56908813,73106
75843547,40535
21072365,31398
77052112,40068
96208870,77946
52220151,98192
31658651,73984
10193956,22065
79651549,39553
16871878,90454
56914752,22145
19496848,23039
91983324,78718
86833066,64183
92276366,71277
56077286,86939
40918598,43450
93775633,94780
34210114,12169
30222776,78602
21704519,43198
71854628,15802
86902589,89853
56763779,60017
22032940,51722
57269865,17615
17668230,24922
87960610,77597
39551082,93495
53610069,77184
92217220,70927
47920582,36194
72599573,51065
64043496,50543
19304420,10999
58265687,38319
34705346,44557
15255461,35928
35102991,76243
11040198,78744
46052834,12169
17422382,32345
33585475,48014
62550791,11476
70468260,63971
82289891,58181
59769632,43554
41735856,11239
25940459,79894
61192342,42157
93580023,94137
52505847,20496
20374815,44608
71921997,50311
20209117,21599
73925533,14664
61718758,67065
66629100,73328
14422041,32000
10252564,93691
15318880,50106
40414642,56379
58874311,25186
58976657,60667
41992150,39987
65076199,16488
75671703,94806
52674989,26323
39593740,87348
88489687,59671
84718038,66957
36780834,85736
81548121,82730
10473135,50790
36692428,27655
86643200,37005
62033405,98750
65517462,59456
88286858,90115
27900011,84250
26950814,77385
45071965,30352
77420847,13210
50225505,26368
94306748,66679
40120797,78529
99633242,12365
50779711,15018
98313170,66699
77738039,94449
35547295,45199
44469330,70463
81684490,56769
87760409,42924
16893441,31294
88911897,29353
23307922,48259
24076801,80207
53514369,68042
34340705,53751
10498638,42357
51137987,40639
84021030,74527
44509963,93331
12585772,60972
18231416,34103
81714300,39946
21666207,41037
12450470,62006
37420816,44174
94814034,80676
77196373,36220
89178707,84320
27400782,50446
40123412,56421
40510621,62318
87503309,53244
11326940,79031
24579107,18387
15788502,29478
26071682,13631
20427506,95547
84357552,17391
75076562,97769
42826278,17425
67921990,69048
65693023,66966
72617840,66519
65300592,48293
51286329,19375
33234774,98553
67558428,84507
56635078,99149
51906656,24069
24786712,45229
34294807,79813
55127187,57365
89677250,40727
70519476,35984
97428651,73686
40641831,47176
57893372,99441
68261370,21046
37019710,74948
25246008,57189
88834374,96095
42294133,94911
84229088,15256
61410391,99991
71667976,33114
15336641,97386
69696301,87243
69133612,45073
58517425,16044
74168529,38275
