dni_persona,num_colegiatura,especializacion
51524144,VET-101904,Cardiología
25045898,VET-268273,Cardiología
50232519,VET-092158,Cirugía
29629696,VET-954707,Cardiología
56911150,VET-735798,Cirugía
67051471,VET-397668,Cardiología
59532831,VET-580107,Dermatología
91109252,VET-024498,Dermatología
17154819,VET-475796,Cardiología
11274246,VET-854379,Medicina General
56434703,VET-831162,Dermatología
48398590,VET-283268,Cardiología
78084472,VET-334464,Oncología
31989148,VET-036053,Cirugía
63015917,VET-001503,Dermatología
49481408,VET-369069,Cardiología
74632968,VET-209669,Cardiología
84414097,VET-510610,Cirugía
94492690,VET-641015,Medicina General
49038988,VET-129625,Medicina General
35973830,VET-559516,Oncología
58180306,VET-209417,Cirugía
48992532,VET-132060,Dermatología
73954580,VET-907655,Cirugía
42333257,VET-217035,Oncología
67932138,VET-878317,Cardiología
56950554,VET-793956,Cardiología
61310734,VET-996296,Cardiología
80732329,VET-639017,Dermatología
89631671,VET-372739,Medicina General
54143187,VET-754204,Dermatología
28011569,VET-567968,Medicina General
11591231,VET-027812,Cirugía
30548364,VET-494400,Oncología
11560039,VET-804033,Oncología
38796959,VET-501377,Dermatología
39887664,VET-169691,Cirugía
29271398,VET-922205,Cirugía
87948447,VET-630240,Cirugía
12185340,VET-342833,Cirugía
97549554,VET-310362,Medicina General
75025311,VET-579350,Dermatología
71091944,VET-619205,Dermatología
43065649,VET-618262,Cardiología
42685030,VET-967599,Cardiología
72692134,VET-166475,Cirugía
76519141,VET-705096,Dermatología
75835595,VET-578323,Dermatología
61380057,VET-377385,Cirugía
78937598,VET-415763,Cardiología
64633682,VET-005025,Cardiología
88116555,VET-622924,Oncología
53795517,VET-330173,Medicina General
88190196,VET-309769,Cirugía
35781229,VET-949214,Cirugía
58988504,VET-445081,Medicina General
27993353,VET-982407,Cardiología
45645289,VET-073564,Cardiología
90427105,VET-921976,Oncología
11294761,VET-446541,Medicina General
11911812,VET-641969,Cardiología
97281867,VET-114059,Dermatología
75702596,VET-628037,Dermatología
27009327,VET-333196,Oncología
18459175,VET-743195,Dermatología
45172291,VET-475666,Cardiología
74990363,VET-177010,Oncología
61047261,VET-146349,Cardiología
70384900,VET-630927,Dermatología
72390999,VET-169257,Cirugía
92865763,VET-607797,Cardiología
46419867,VET-828868,Cirugía
69105296,VET-418291,Medicina General
72778403,VET-147234,Dermatología
73366957,VET-499728,Medicina General
84088950,VET-703910,Dermatología
91074663,VET-872573,Cardiología
78126339,VET-582216,Medicina General
53056164,VET-677547,Dermatología
10937649,VET-288431,Oncología
86565334,VET-571052,Cardiología
76517638,VET-888468,Cardiología
87714596,VET-068653,Medicina General
50305608,VET-839115,Dermatología
48475171,VET-846555,Cirugía
23597678,VET-183220,Medicina General
59749371,VET-365184,Dermatología
84698196,VET-294590,Cardiología
92956481,VET-660150,Cirugía
54860121,VET-628317,Cardiología
71732167,VET-062850,Medicina General
79238746,VET-369267,Dermatología
12817008,VET-576372,Medicina General
33771324,VET-722335,Cirugía
53476336,VET-175378,Cirugía
65019174,VET-365652,Cardiología
22974806,VET-454253,Oncología
70447590,VET-758143,Cardiología
39871822,VET-128554,Oncología
55043024,VET-353354,Dermatología
44801514,VET-457940,Cirugía
45752227,VET-916988,Cardiología
15285119,VET-476166,Cirugía
41700337,VET-853861,Cirugía
94656031,VET-091097,Cardiología
56558875,VET-687019,Dermatología
80670160,VET-075231,Medicina General
61714967,VET-702900,Oncología
49963098,VET-423102,Cirugía
94831886,VET-039985,Medicina General
70592467,VET-716717,Oncología
78788677,VET-769513,Oncología
79969566,VET-716486,Cardiología
92517864,VET-614211,Oncología
31903005,VET-124731,Cirugía
83457827,VET-526649,Dermatología
44311035,VET-285171,Cardiología
49729856,VET-474425,Dermatología
84955235,VET-726405,Oncología
65826377,VET-564938,Cardiología
35673649,VET-683304,Cardiología
69455511,VET-907759,Cardiología
32243988,VET-431281,Dermatología
11514567,VET-920201,Dermatología
36240145,VET-564821,Cirugía
46027043,VET-409241,Dermatología
68492380,VET-581163,Oncología
90843701,VET-237916,Cirugía
95080731,VET-052688,Cirugía
73133813,VET-002773,Dermatología
89625032,VET-680134,Cirugía
67901255,VET-572249,Dermatología
23655638,VET-973558,Dermatología
55233396,VET-983082,Oncología
41698598,VET-318878,Cirugía
74296448,VET-528842,Medicina General
86621093,VET-389067,Cardiología
84888183,VET-525128,Cirugía
22148549,VET-452684,Cirugía
39128567,VET-550361,Cirugía
79224688,VET-482518,Dermatología
47636075,VET-994545,Oncología
71490939,VET-467344,Oncología
57518528,VET-023247,Medicina General
83129935,VET-728578,Cardiología
28724760,VET-251754,Cardiología
54166465,VET-642466,Cardiología
84106013,VET-824672,Medicina General
37485201,VET-567948,Medicina General
64223747,VET-659330,Dermatología
65022177,VET-470082,Cirugía
37888623,VET-745474,Cardiología
77689915,VET-687240,Oncología
67190288,VET-305619,Medicina General
29944935,VET-090962,Dermatología
16399755,VET-605933,Dermatología
59826784,VET-117769,Medicina General
51423723,VET-302399,Cardiología
24653326,VET-212912,Medicina General
30883527,VET-481478,Oncología
85179149,VET-367739,Oncología
70700293,VET-974454,Cirugía
95895014,VET-538867,Oncología
79333390,VET-917508,Oncología
31072792,VET-761379,Dermatología
21502483,VET-764783,Medicina General
78447832,VET-966605,Medicina General
52025823,VET-332745,Cirugía
11225265,VET-859456,Medicina General
35172341,VET-950066,Cardiología
76362966,VET-549100,Dermatología
89933949,VET-375578,Cardiología
90927621,VET-866786,Medicina General
20180715,VET-457536,Cirugía
23971736,VET-722480,Cardiología
69950267,VET-544710,Oncología
65696548,VET-556350,Oncología
11828184,VET-319942,Cirugía
35195892,VET-052940,Cardiología
72414352,VET-486786,Dermatología
18218044,VET-957574,Medicina General
45421679,VET-893424,Cirugía
72006518,VET-989010,Cirugía
61699924,VET-588388,Medicina General
46479995,VET-296241,Cirugía
98035450,VET-213725,Dermatología
84862113,VET-681757,Cardiología
87803547,VET-352256,Medicina General
90735209,VET-468810,Dermatología
57556575,VET-976765,Cardiología
51844654,VET-669763,Cardiología
63771416,VET-838750,Oncología
40832449,VET-890244,Dermatología
29541837,VET-524813,Cardiología
47602119,VET-376335,Cirugía
48761550,VET-799752,Dermatología
65269801,VET-366436,Medicina General
28301338,VET-314888,Medicina General
84843067,VET-420862,Cirugía
83855877,VET-692227,Dermatología
61832180,VET-450750,Oncología
65058238,VET-597380,Medicina General
77569384,VET-910907,Medicina General
36182963,VET-539136,Oncología
68763524,VET-634316,Cardiología
77541196,VET-634688,Cirugía
22454442,VET-917532,Cirugía
71955557,VET-892267,Medicina General
89215600,VET-942110,Oncología
90525908,VET-977170,Dermatología
66349705,VET-264255,Dermatología
65487564,VET-294517,Cardiología
77504003,VET-822881,Medicina General
77455546,VET-895483,Cardiología
62116565,VET-262835,Medicina General
66336062,VET-021934,Cardiología
89015609,VET-640040,Dermatología
34895128,VET-422215,Medicina General
70661248,VET-477402,Cardiología
52175603,VET-349062,Medicina General
31239750,VET-360280,Cardiología
98671708,VET-057526,Oncología
58579867,VET-395139,Oncología
27805547,VET-078275,Medicina General
91193631,VET-049502,Cirugía
73711252,VET-140887,Oncología
35548329,VET-091409,Oncología
11139141,VET-995305,Cirugía
14589364,VET-344596,Cirugía
24446105,VET-847931,Oncología
17942434,VET-749789,Oncología
89373987,VET-182386,Cirugía
75970912,VET-113240,Oncología
25418753,VET-620767,Oncología
60376112,VET-756877,Cardiología
17535146,VET-701851,Dermatología
93069119,VET-244510,Dermatología
99394179,VET-364123,Dermatología
78775042,VET-669867,Medicina General
74181473,VET-525554,Medicina General
92156001,VET-610713,Oncología
43394023,VET-254778,Medicina General
17001063,VET-557004,Medicina General
50364607,VET-988684,Cirugía
25005808,VET-043322,Dermatología
62740495,VET-654371,Oncología
51338745,VET-032677,Oncología
22891750,VET-531764,Oncología
48827302,VET-949043,Medicina General
67535073,VET-354946,Oncología
52756365,VET-788358,Medicina General
83614557,VET-646212,Medicina General
92758879,VET-606721,Medicina General
88624085,VET-364795,Medicina General
88341050,VET-395008,Medicina General
87966793,VET-491393,Medicina General
51534914,VET-329251,Cirugía
16648074,VET-015935,Cardiología
47475770,VET-859891,Medicina General
69756173,VET-947056,Medicina General
15183138,VET-233218,Cardiología
12541601,VET-139512,Cirugía
42317775,VET-868982,Cirugía
54096247,VET-418963,Cardiología
40333124,VET-652246,Oncología
72664885,VET-345053,Oncología
19011506,VET-210597,Medicina General
51453744,VET-969804,Medicina General
40912435,VET-849616,Dermatología
36827771,VET-154915,Dermatología
69239321,VET-056959,Cardiología
50790484,VET-779496,Cardiología
84776046,VET-874956,Medicina General
29688139,VET-779713,Cirugía
95797925,VET-430674,Oncología
61815390,VET-542072,Oncología
75302209,VET-270968,Medicina General
32141251,VET-083098,Cirugía
96284281,VET-752920,Dermatología
62720601,VET-669221,Cirugía
15669120,VET-803670,Cardiología
69158181,VET-478223,Dermatología
21761012,VET-497326,Oncología
68807881,VET-133654,Medicina General
10517060,VET-460008,Medicina General
70099394,VET-745598,Cardiología
22113768,VET-285382,Dermatología
90236165,VET-601608,Cardiología
78859415,VET-858666,Cardiología
99386061,VET-864660,Cirugía
85050974,VET-674673,Cardiología
12285151,VET-558627,Oncología
59237930,VET-712901,Medicina General
78810475,VET-435546,Cirugía
99869741,VET-774080,Oncología
52561584,VET-046471,Cardiología
17910505,VET-135223,Medicina General
11431477,VET-820061,Cirugía
42649612,VET-626713,Dermatología
98415769,VET-045155,Cirugía
73814713,VET-590476,Dermatología
97874604,VET-148969,Cardiología
86042888,VET-880900,Cirugía
34456478,VET-292850,Cardiología
61486262,VET-377517,Dermatología
54045096,VET-778155,Medicina General
16408949,VET-944564,Medicina General
87299392,VET-863396,Cirugía
56361799,VET-672115,Medicina General
28638829,VET-034095,Dermatología
81571765,VET-337913,Medicina General
26107268,VET-338086,Cardiología
61599860,VET-696309,Cirugía
18269478,VET-485276,Cirugía
45292930,VET-004523,Cirugía
49508649,VET-283277,Dermatología
34476009,VET-983388,Cardiología
87715156,VET-500900,Medicina General
14687735,VET-038685,Cardiología
95155208,VET-452981,Dermatología
12102790,VET-825930,Medicina General
92065105,VET-849881,Oncología
70674985,VET-200483,Dermatología
77142421,VET-544735,Cirugía
34527603,VET-209837,Cirugía
83546235,VET-192800,Cirugía
17832620,VET-581431,Cardiología
75216278,VET-486700,Cardiología
30210562,VET-037250,Medicina General
91804379,VET-695808,Dermatología
75059696,VET-072318,Dermatología
11206453,VET-565304,Cirugía
69513562,VET-039649,Oncología
69719946,VET-311635,Oncología
82566776,VET-046817,Medicina General
78209653,VET-796891,Medicina General
25314220,VET-429687,Cirugía
16514136,VET-026803,Cardiología
24185052,VET-679155,Cardiología
98136764,VET-511434,Oncología
26510051,VET-378076,Oncología
90615672,VET-759629,Dermatología
15273937,VET-927045,Medicina General
18815187,VET-700497,Oncología
99573550,VET-863809,Medicina General
99655329,VET-626805,Medicina General
37411859,VET-379421,Cirugía
36133312,VET-991897,Oncología
38152719,VET-772287,Medicina General
72026839,VET-659458,Cardiología
81765949,VET-263629,Medicina General
15303857,VET-518766,Cirugía
62571834,VET-661664,Cardiología
67716834,VET-357555,Cirugía
28387902,VET-666910,Oncología
21019074,VET-155511,Dermatología
12681606,VET-653927,Medicina General
59212665,VET-538172,Dermatología
86426652,VET-353673,Medicina General
43851151,VET-376746,Cirugía
27589831,VET-775062,Dermatología
55730779,VET-589706,Cirugía
86476446,VET-044149,Cirugía
17813448,VET-508330,Dermatología
44403657,VET-258771,Oncología
56270386,VET-189459,Oncología
63741085,VET-460633,Dermatología
73314670,VET-640596,Medicina General
95199280,VET-167538,Oncología
32811478,VET-669668,Oncología
40077844,VET-168466,Dermatología
14271113,VET-101734,Cardiología
45136086,VET-361680,Medicina General
99114590,VET-868137,Oncología
35093882,VET-628366,Medicina General
39910263,VET-588026,Cirugía
37712311,VET-662014,Dermatología
10564689,VET-883999,Dermatología
13917027,VET-049141,Cirugía
17635819,VET-335483,Medicina General
38888484,VET-609241,Dermatología
99124713,VET-925435,Dermatología
77756071,VET-106224,Medicina General
44253639,VET-176583,Dermatología
55165832,VET-894793,Cirugía
55164223,VET-695277,Oncología
18323667,VET-920113,Oncología
25402893,VET-580992,Cirugía
29045218,VET-942266,Cardiología
17958419,VET-818476,Cirugía
50047967,VET-281800,Medicina General
65037537,VET-427890,Cardiología
51335487,VET-325412,Medicina General
10155133,VET-228563,Medicina General
59090349,VET-784491,Medicina General
67405187,VET-707533,Cardiología
67576546,VET-479686,Cardiología
69930907,VET-161999,Medicina General
89559423,VET-367935,Cirugía
38085548,VET-396111,Medicina General
38459419,VET-667409,Cirugía
38728909,VET-681961,Dermatología
19415592,VET-983207,Dermatología
95120550,VET-508136,Dermatología
96376605,VET-463081,Cirugía
71582541,VET-546010,Oncología
25190420,VET-350035,Medicina General
98898501,VET-636099,Oncología
13819148,VET-270597,Medicina General
74558529,VET-302230,Oncología
85483319,VET-779438,Dermatología
99315652,VET-352682,Dermatología
70551718,VET-917360,Cardiología
15406371,VET-294381,Cardiología
57540373,VET-912175,Cardiología
65487744,VET-874889,Cirugía
70231617,VET-562309,Medicina General
36394055,VET-493071,Oncología
39370552,VET-642996,Cirugía
80057568,VET-603460,Cardiología
58679999,VET-319849,Oncología
59810213,VET-387389,Medicina General
59223554,VET-763968,Medicina General
17057326,VET-561229,Cirugía
35442338,VET-558275,Cirugía
80146101,VET-648537,Dermatología
86260530,VET-041043,Cirugía
69198969,VET-511368,Cardiología
85962873,VET-934845,Cardiología
91584455,VET-783231,Oncología
38938094,VET-637556,Oncología
76112363,VET-838997,Dermatología
13657130,VET-073976,Oncología
48710645,VET-228150,Dermatología
51687923,VET-506143,Dermatología
65777108,VET-825396,Medicina General
60535463,VET-711150,Cardiología
62118938,VET-029307,Oncología
62596107,VET-141593,Dermatología
49799280,VET-900353,Cirugía
15344514,VET-029637,Oncología
22084793,VET-209571,Medicina General
40168730,VET-239469,Cardiología
47269453,VET-038237,Oncología
72130007,VET-748299,Oncología
96033256,VET-282563,Cirugía
82849735,VET-963261,Cirugía
92121816,VET-306434,Medicina General
86736118,VET-030402,Dermatología
35119183,VET-586990,Dermatología
54496294,VET-088082,Cirugía
10912195,VET-574783,Medicina General
42986643,VET-229619,Dermatología
92402382,VET-237249,Cardiología
90792403,VET-858601,Cirugía
27684031,VET-188899,Medicina General
59685981,VET-994794,Medicina General
73617951,VET-099113,Cardiología
37975985,VET-315060,Oncología
79718712,VET-057704,Cardiología
26476000,VET-121237,Medicina General
43651576,VET-182246,Medicina General
49073291,VET-341646,Dermatología
44530125,VET-219583,Oncología
38932321,VET-657089,Medicina General
21349507,VET-630175,Dermatología
40599576,VET-978748,Medicina General
21673668,VET-173712,Dermatología
65618008,VET-181324,Cirugía
31741406,VET-288252,Dermatología
85213969,VET-644015,Oncología
69813297,VET-303999,Medicina General
64826394,VET-645976,Medicina General
74807362,VET-963164,Dermatología
41735136,VET-798678,Dermatología
64195922,VET-255419,Medicina General
13557893,VET-950648,Medicina General
77914980,VET-675166,Dermatología
94946279,VET-658339,Cirugía
92336099,VET-109804,Oncología
62100774,VET-288604,Dermatología
87379688,VET-488827,Cirugía
63525446,VET-475161,Cardiología
19460197,VET-209225,Dermatología
