id,dni_veterinario,hora,fecha,id_mascota,dni_recepcionista,estado,precio,motivo
7516,22023162,11:15:00,2025-01-31,7516,77802205,Realizada,259.06,Cupiditate cum dicta facilis numquam.
7517,57323488,12:00:00,2025-01-26,7517,18550714,Realizada,259.02,Facere nam minus distinctio.
7518,68230631,10:00:00,2025-06-07,7518,42473362,Realizada,288.31,Debitis tenetur dolores repellat vitae repellendus.
7519,86211765,17:30:00,2025-01-02,7519,86889255,Realizada,217.47,Repudiandae harum hic earum cumque eveniet.
7520,96105627,10:45:00,2025-05-09,7520,63454191,Pendiente,232.12,Mollitia mollitia commodi exercitationem.
7521,87243975,15:45:00,2025-06-20,7521,16169873,Realizada,181.63,Aperiam quas soluta neque nihil voluptas.
7522,55453813,09:45:00,2025-01-07,7522,58041099,Realizada,218.5,Aperiam optio beatae.
7523,83904324,14:15:00,2025-03-18,7523,33410115,Realizada,147.61,Veritatis distinctio at itaque.
7524,65185216,13:15:00,2025-02-22,7524,21695089,Realizada,208.18,Eius ratione minus.
7525,12585972,11:00:00,2025-06-13,7525,24406419,Pendiente,176.14,Culpa dolores provident tempore.
7526,10975660,08:45:00,2025-05-21,7526,36157342,Realizada,274.98,Nam necessitatibus rem.
7527,32074603,15:00:00,2025-05-04,7527,20114392,Realizada,202.42,Rerum assumenda ex voluptate ad praesentium.
7528,60035864,09:15:00,2025-01-27,7528,84001667,Realizada,64.56,Sed ullam quae magni natus itaque.
7529,86574702,08:00:00,2025-02-26,7529,20461327,Pendiente,50.96,Recusandae earum assumenda quas enim.
7530,64645395,17:15:00,2025-05-07,7530,81388848,Pendiente,112.23,Incidunt quas quasi.
7531,77844767,08:00:00,2025-02-14,7531,70782999,Pendiente,219.99,Tenetur aliquid optio eos repudiandae.
7532,38545264,11:30:00,2025-04-10,7532,80622929,Pendiente,89.35,Expedita similique commodi officia quae.
7533,34182245,15:15:00,2025-05-11,7533,97927112,Realizada,76.03,Neque odio non voluptas tempore voluptatum non.
7534,40880481,08:15:00,2025-03-25,7534,65071130,Pendiente,145.76,Consectetur voluptatem architecto deleniti.
7535,71846608,12:30:00,2025-05-29,7535,26132627,Realizada,206.25,Adipisci eum iste numquam accusantium.
7536,47168105,11:30:00,2025-01-18,7536,81769153,Realizada,255.22,Voluptatibus inventore commodi tempora.
7537,77326912,12:45:00,2025-02-11,7537,49520310,Realizada,298.19,Omnis enim excepturi magni aut earum.
7538,70096185,12:00:00,2025-01-19,7538,74616083,Realizada,281.04,Tenetur earum distinctio distinctio officiis.
7539,69788926,10:15:00,2025-01-19,7539,61788445,Realizada,231.53,Consectetur nesciunt quia debitis.
7540,13712108,17:15:00,2025-04-12,7540,17354399,Realizada,161.0,Cum exercitationem laboriosam nobis aspernatur.
7541,57323488,12:00:00,2025-05-31,7541,80946472,Realizada,39.96,Sint nam rem dolor id ad.
7542,10799799,14:30:00,2025-06-17,7542,54709543,Realizada,61.28,In explicabo blanditiis voluptates.
7543,59143787,17:15:00,2025-03-10,7543,26540634,Realizada,219.41,Reiciendis sequi incidunt commodi corporis officiis.
7544,98259113,09:15:00,2025-01-12,7544,78047821,Pendiente,44.2,Optio repellendus optio.
7545,15757165,09:30:00,2025-01-29,7545,56543942,Pendiente,126.96,Iusto tempora rem.
7546,76570464,12:30:00,2025-04-01,7546,64855873,Cancelada,155.61,Eos ipsum pariatur ut.
7547,47637227,15:00:00,2025-01-26,7547,24692099,Realizada,33.99,Ipsam libero iure sit nostrum cum.
7548,27454489,09:00:00,2025-05-22,7548,76647064,Realizada,120.57,Ab vel veniam repellendus.
7549,98259113,17:00:00,2025-04-14,7549,26132627,Cancelada,271.41,Dolore mollitia amet nisi excepturi ipsa.
7550,60196581,15:15:00,2025-01-31,7550,86210765,Realizada,40.83,Praesentium quibusdam tempora accusantium magni.
7551,50166460,14:15:00,2025-02-04,7551,62106457,Realizada,169.38,Quas consequatur libero.
7552,18792073,13:45:00,2025-03-11,7552,26590341,Realizada,90.9,Voluptates ratione sed aut consequatur.
7553,86732835,15:15:00,2025-03-28,7553,16314611,Realizada,180.53,Perspiciatis itaque eveniet saepe.
7554,15757165,12:15:00,2025-05-26,7554,74865319,Realizada,227.41,Repellendus nam amet similique architecto.
7555,35530375,09:45:00,2025-01-18,7555,66474945,Cancelada,174.99,Nulla perferendis dicta facilis autem.
7556,10659513,08:00:00,2025-02-12,7556,77682110,Pendiente,199.28,Necessitatibus ipsa nostrum officia soluta.
7557,94555100,09:15:00,2025-06-08,7557,37799357,Realizada,38.21,Iusto inventore provident.
7558,48849314,13:45:00,2025-06-08,7558,36847487,Realizada,108.68,Consequuntur tenetur esse cumque distinctio cum.
7559,57289679,10:45:00,2025-06-13,7559,28125301,Pendiente,222.54,Tempore quod quod accusantium nemo impedit.
7560,22137019,11:45:00,2025-04-01,7560,65707817,Cancelada,32.87,Quibusdam sed quia consequatur tempore.
7561,37328903,09:30:00,2025-03-07,7561,92004349,Realizada,171.59,Cum deserunt dolor temporibus.
7562,61414415,10:30:00,2025-02-05,7562,88652724,Realizada,64.96,Odit ipsa doloremque quasi.
7563,13712108,17:30:00,2025-02-24,7563,48201850,Realizada,106.45,Veritatis repellendus quae cumque.
7564,44470648,15:45:00,2025-06-04,7564,14720430,Cancelada,53.93,Consequatur repellendus occaecati.
7565,14712651,11:45:00,2025-03-03,7565,70298286,Realizada,41.84,Assumenda autem eos distinctio tempora.
7566,68467601,10:45:00,2025-03-11,7566,18191984,Realizada,291.59,Natus facere in nisi ipsa.
7567,34541259,17:45:00,2025-05-28,7567,69969106,Realizada,238.01,In cum veniam molestias vel id.
7568,82611553,13:30:00,2025-06-28,7568,49914674,Pendiente,152.73,Voluptatum at expedita eos nemo.
7569,48172927,10:15:00,2025-02-28,7569,45622200,Realizada,192.84,Aspernatur eligendi nobis magni amet est.
7570,48849314,09:15:00,2025-02-24,7570,24286961,Pendiente,284.32,Soluta vero natus maxime id.
7571,69169477,16:15:00,2025-06-02,7571,63958509,Realizada,146.78,Exercitationem impedit eos.
7572,54192976,15:30:00,2025-03-21,7572,20461327,Realizada,194.92,Minima dolorum incidunt qui ratione.
7573,94333551,11:00:00,2025-03-13,7573,85125592,Realizada,228.74,Repellat tenetur nihil.
7574,56010045,09:30:00,2025-06-16,7574,73586381,Realizada,62.92,Eum alias animi.
7575,98636350,12:00:00,2025-06-23,7575,44421220,Realizada,282.95,Ducimus officia maiores.
7576,94087993,13:45:00,2025-01-19,7576,35555980,Realizada,205.62,Eos voluptate ducimus.
7577,92521084,14:00:00,2025-05-07,7577,41802112,Pendiente,277.05,Error temporibus perferendis minima iste sed.
7578,15243631,17:30:00,2025-04-04,7578,39595641,Realizada,194.59,Molestiae debitis quos ipsam incidunt.
7579,17382450,13:30:00,2025-05-17,7579,71123269,Realizada,248.99,Iure illum consequuntur non.
7580,51092209,13:30:00,2025-06-15,7580,41809818,Realizada,190.81,Id neque soluta officiis laboriosam itaque.
7581,16091847,09:00:00,2025-03-02,7581,91347689,Realizada,71.29,Dolor at nostrum architecto illo dolorem.
7582,25246949,08:00:00,2025-02-17,7582,51091899,Realizada,78.65,Odit voluptatem atque illo provident accusamus.
7583,70096185,13:30:00,2025-05-27,7583,40565238,Realizada,84.88,Exercitationem recusandae quisquam dolorem.
7584,59143787,14:15:00,2025-01-31,7584,88209127,Realizada,154.2,Ipsam quaerat porro eligendi.
7585,46695596,15:45:00,2025-05-19,7585,57504373,Realizada,136.33,Autem explicabo nobis veniam aliquid odio.
7586,49113204,16:45:00,2025-03-23,7586,81773592,Realizada,140.17,Dolorum similique voluptatibus similique.
7587,38336126,08:00:00,2025-05-12,7587,82944488,Realizada,93.6,Blanditiis minus iure facilis vel.
7588,26758509,11:45:00,2025-04-24,7588,97995808,Realizada,145.18,Rerum hic cum ipsam.
7589,52154531,16:30:00,2025-03-09,7589,44012556,Realizada,284.87,Aliquid adipisci quis vel odit voluptate.
7590,76158964,11:00:00,2025-04-21,7590,15076076,Realizada,140.76,Minus corporis optio eius nihil.
7591,28841262,14:45:00,2025-04-13,7591,61920395,Realizada,66.83,Quibusdam officiis eius.
7592,48209097,16:30:00,2025-06-13,7592,12619368,Pendiente,59.13,Nulla reprehenderit esse assumenda.
7593,67839564,13:00:00,2025-04-28,7593,75113625,Pendiente,198.45,Est esse aspernatur nemo iste.
7594,99488427,12:30:00,2025-02-04,7594,46469482,Realizada,295.89,Odio impedit reprehenderit sequi vitae accusantium.
7595,91781691,08:00:00,2025-04-26,7595,37361244,Cancelada,60.85,Culpa occaecati commodi quia aperiam.
7596,47168105,13:15:00,2025-03-10,7596,32416255,Pendiente,39.02,Quod laboriosam exercitationem.
7597,75532815,12:15:00,2025-02-17,7597,76221312,Pendiente,223.04,Debitis placeat unde veritatis alias aliquid.
7598,89552186,16:00:00,2025-03-17,7598,56744379,Realizada,75.86,Rem nemo tempora occaecati quia.
7599,24591972,13:45:00,2025-01-09,7599,25468316,Realizada,44.36,Vel alias tenetur cupiditate mollitia earum.
7600,20995636,15:00:00,2025-02-05,7600,49835823,Realizada,107.97,Reprehenderit dolor iusto.
7601,84377980,08:45:00,2025-03-20,7601,76428777,Realizada,201.95,Et enim quam alias iure necessitatibus.
7602,48899502,15:30:00,2025-04-06,7602,66278042,Realizada,284.39,Eaque voluptate quam.
7603,87279004,17:30:00,2025-04-06,7603,27569874,Cancelada,185.92,Est ipsum quod maxime.
7604,19871091,13:45:00,2025-04-26,7604,54898251,Cancelada,31.5,Occaecati ullam facilis illum nesciunt.
7605,34729882,15:30:00,2025-03-09,7605,72377122,Realizada,75.28,Maxime accusamus perspiciatis eveniet accusantium.
7606,60334970,16:00:00,2025-04-04,7606,85125592,Pendiente,81.34,Ex dolor voluptate veniam eaque.
7607,20693341,09:45:00,2025-06-24,7607,84864432,Realizada,136.38,Vero ipsam ducimus non numquam.
7608,19749919,09:15:00,2025-01-17,7608,40811584,Pendiente,97.02,Et reiciendis eius.
7609,45409687,08:45:00,2025-05-26,7609,45811201,Realizada,212.21,Nisi esse autem a molestias.
7610,28754381,09:30:00,2025-06-13,7610,11081850,Realizada,276.49,Voluptate ullam et blanditiis numquam.
7611,76755297,14:00:00,2025-05-05,7611,61252501,Realizada,298.06,Nihil deleniti asperiores.
7612,17817285,13:00:00,2025-02-27,7612,49914674,Realizada,178.46,Iusto nobis ut autem accusantium doloribus.
7613,14767387,14:15:00,2025-02-21,7613,66222586,Pendiente,58.5,Minima ipsam dolorum.
7614,81842546,12:15:00,2025-01-19,7614,46089314,Realizada,167.61,Rerum suscipit inventore.
7615,73736176,11:30:00,2025-01-31,7615,14833808,Pendiente,205.96,Modi modi quo corrupti.
7616,73620866,09:15:00,2025-05-07,7616,61924108,Pendiente,291.96,Molestiae architecto alias nesciunt voluptates.
7617,84691865,14:15:00,2025-01-17,7617,85536234,Pendiente,123.21,Quas delectus harum perferendis.
7618,31428709,15:00:00,2025-03-10,7618,36039097,Pendiente,185.24,Voluptate esse explicabo repellendus adipisci adipisci.
7619,50404760,14:45:00,2025-03-09,7619,65409503,Realizada,148.55,Numquam sit eius dolorum repellendus.
7620,17427059,11:45:00,2025-02-01,7620,97995808,Pendiente,163.58,Enim voluptas voluptatum ipsam corporis.
7621,89260411,11:00:00,2025-05-01,7621,77965649,Realizada,131.32,Vel quaerat fugit.
7622,76158964,10:00:00,2025-02-03,7622,69714061,Realizada,177.76,Eos laudantium voluptatibus.
7623,84581050,15:15:00,2025-04-03,7623,66472979,Pendiente,263.75,Alias adipisci perspiciatis rem.
7624,38380969,17:00:00,2025-05-04,7624,48076124,Pendiente,36.44,Ipsam nobis enim harum.
7625,44678331,10:00:00,2025-03-28,7625,32961636,Realizada,294.07,Incidunt quos ut magni fugiat consequatur.
7626,41368362,10:15:00,2025-02-28,7626,83415072,Realizada,278.32,Dolorum rerum necessitatibus explicabo molestiae.
7627,72821468,08:00:00,2025-01-04,7627,17354399,Pendiente,112.55,Nisi unde porro.
7628,79229392,16:30:00,2025-05-13,7628,33343893,Pendiente,129.09,Aperiam quibusdam eius facere animi magni.
7629,48005372,16:00:00,2025-06-23,7629,72025052,Realizada,167.52,Fugit excepturi autem iure aliquid est.
7630,70234264,13:30:00,2025-01-07,7630,44761709,Cancelada,298.39,Quos provident molestias laboriosam minima.
7631,18531489,08:30:00,2025-03-20,7631,85014462,Pendiente,254.67,Deserunt repellendus eum blanditiis asperiores temporibus.
7632,38745131,12:15:00,2025-01-27,7632,30769650,Cancelada,30.37,Eaque quasi libero debitis.
7633,51816797,13:00:00,2025-02-15,7633,98770259,Realizada,223.5,Eum animi assumenda.
7634,56102845,10:30:00,2025-06-07,7634,14483616,Realizada,142.16,Repellendus suscipit eos quasi.
7635,31602491,09:15:00,2025-06-11,7635,44433867,Realizada,181.16,Possimus quia eum occaecati.
7636,75003030,16:45:00,2025-05-24,7636,13080157,Realizada,156.12,Ad voluptatibus facere quia ad.
7637,77727900,08:00:00,2025-02-13,7637,18069277,Realizada,95.2,Adipisci fugit quae et doloremque.
7638,24212046,15:30:00,2025-03-04,7638,63454191,Realizada,154.3,Necessitatibus totam corrupti vitae.
7639,34332822,14:45:00,2025-04-10,7639,24286961,Realizada,201.05,Praesentium commodi qui reiciendis molestias.
7640,23241720,08:00:00,2025-06-24,7640,61788445,Pendiente,227.95,Repudiandae facilis facilis.
7641,93139138,12:30:00,2025-05-28,7641,18550714,Pendiente,272.22,Corporis perspiciatis doloremque fugit voluptatem.
7642,10212025,11:00:00,2025-01-28,7642,13080157,Pendiente,169.33,Quasi magni quo consequatur doloribus aut eum.
7643,94561482,10:30:00,2025-04-27,7643,13804418,Realizada,87.0,Et earum unde inventore odit dignissimos.
7644,84122835,10:30:00,2025-03-02,7644,30301805,Realizada,277.4,Aliquid ex similique totam.
7645,42311607,15:15:00,2025-05-10,7645,39567474,Realizada,224.49,Sit quidem eius.
7646,91428617,16:45:00,2025-03-10,7646,88652724,Pendiente,238.46,Ullam laboriosam aliquam praesentium necessitatibus occaecati.
7647,48116523,13:45:00,2025-04-18,7647,36847487,Realizada,75.68,Sint rerum nulla quam id.
7648,94026858,08:00:00,2025-06-22,7648,36654427,Realizada,61.06,Architecto culpa earum.
7649,26758509,14:30:00,2025-05-15,7649,66474945,Realizada,49.44,Inventore est cupiditate sit rem.
7650,46563316,09:00:00,2025-02-03,7650,64480963,Realizada,276.82,Veritatis nostrum hic molestias.
7651,79350213,12:15:00,2025-02-02,7651,24692099,Realizada,111.35,Vel expedita necessitatibus culpa ipsam rerum.
7652,53223394,08:00:00,2025-04-18,7652,64400680,Realizada,254.01,Nam ex unde molestias aliquam.
7653,81026672,13:30:00,2025-04-15,7653,15583022,Realizada,46.5,Saepe laboriosam doloremque dolore.
7654,72875995,15:15:00,2025-02-15,7654,18151457,Realizada,168.57,Harum occaecati libero aspernatur assumenda incidunt.
7655,86964580,14:45:00,2025-01-07,7655,22499045,Pendiente,237.13,Pariatur sapiente voluptate atque.
7656,13802526,13:00:00,2025-02-26,7656,65707817,Realizada,147.9,Vel nam dignissimos dolorem.
7657,69114584,09:15:00,2025-06-11,7657,76428777,Realizada,201.64,Nisi deserunt asperiores alias cumque adipisci.
7658,60649797,10:00:00,2025-05-31,7658,29276139,Realizada,88.61,Explicabo labore sunt.
7659,49437406,13:15:00,2025-03-15,7659,91434258,Realizada,94.83,Aliquid voluptatibus quasi eligendi beatae.
7660,72531066,17:00:00,2025-06-25,7660,36846821,Realizada,48.67,Error pariatur unde molestiae necessitatibus.
7661,25372637,17:00:00,2025-03-18,7661,82317091,Realizada,150.92,Fugit odio perspiciatis natus.
7662,63287446,16:45:00,2024-12-29,7662,72728137,Realizada,50.38,Id porro ad perspiciatis officia.
7663,72026618,15:00:00,2025-05-06,7663,46725813,Pendiente,153.4,Cum accusantium doloribus quo.
7664,31898748,16:45:00,2025-06-04,7664,66750958,Realizada,285.17,Ipsa aspernatur dolore in.
7665,62618987,13:30:00,2025-03-10,7665,79355905,Pendiente,176.54,Quidem iste facilis pariatur recusandae.
7666,22573899,10:00:00,2025-06-06,7666,90021285,Pendiente,86.89,Quo at iusto ab.
7667,22354962,11:15:00,2025-06-20,7667,47147876,Realizada,50.89,Reprehenderit placeat nisi magni nam blanditiis.
7668,40560732,11:15:00,2025-05-28,7668,88209127,Realizada,269.86,Minus saepe quis odio.
7669,32509361,14:30:00,2025-05-04,7669,79355905,Realizada,188.62,Quisquam natus a dolore soluta.
7670,72203123,13:00:00,2025-01-14,7670,68832950,Realizada,174.11,Accusamus aliquam repellat minus iste.
7671,94409465,08:45:00,2025-01-13,7671,51212744,Realizada,124.1,Aliquid molestias expedita.
7672,59672053,17:30:00,2025-02-28,7672,58353010,Realizada,162.32,Delectus sed rem iste voluptatem itaque.
7673,82409167,15:15:00,2025-01-30,7673,55162231,Realizada,227.65,Debitis reiciendis ducimus quo quidem aliquam.
7674,74645530,12:30:00,2025-03-05,7674,14433390,Realizada,39.56,Eligendi nihil aspernatur.
7675,99894679,15:15:00,2025-03-27,7675,17438013,Realizada,282.17,Veritatis aperiam eveniet distinctio dignissimos fugit.
7676,50269772,13:00:00,2025-02-12,7676,71123269,Realizada,145.04,Laborum autem vitae.
7677,10769881,12:00:00,2025-03-16,7677,49520310,Pendiente,274.69,Magnam unde totam modi id animi.
7678,87212812,17:45:00,2025-05-07,7678,84542709,Realizada,211.53,Tempore nobis debitis nulla.
7679,47052628,14:30:00,2025-01-09,7679,66474945,Pendiente,157.92,Perferendis aperiam debitis exercitationem id libero.
7680,92656071,12:30:00,2025-01-23,7680,30959549,Realizada,238.73,Porro incidunt quam.
7681,63758975,13:00:00,2024-12-30,7681,37837184,Realizada,249.92,Voluptatibus laudantium repudiandae.
7682,45027856,11:30:00,2025-03-07,7682,36157342,Realizada,296.84,Consequuntur illum commodi.
7683,29159112,08:30:00,2025-02-27,7683,86210765,Realizada,246.8,Ipsa nisi aliquam ad.
7684,76812925,14:45:00,2025-03-29,7684,84201096,Realizada,106.34,Iste corporis velit reiciendis maiores.
7685,72221318,15:15:00,2025-03-03,7685,62180130,Pendiente,109.33,Culpa quidem mollitia voluptates optio debitis.
7686,82409167,15:00:00,2025-01-17,7686,40732338,Pendiente,51.24,Maiores ut quis dicta ex.
7687,87743386,13:30:00,2025-06-03,7687,91973992,Realizada,87.16,Quisquam laboriosam excepturi quo aliquam.
7688,80492391,17:45:00,2025-06-01,7688,89535902,Realizada,180.72,Deleniti perspiciatis libero labore fugiat asperiores.
7689,88902123,14:00:00,2025-06-21,7689,59211387,Realizada,180.37,Quidem modi placeat voluptates perferendis dolorem.
7690,79407836,12:45:00,2025-04-22,7690,92963416,Cancelada,73.71,Quo molestiae animi quibusdam.
7691,69898628,10:00:00,2025-03-16,7691,18069277,Realizada,126.88,Accusamus ea fuga modi ex at incidunt.
7692,60035864,12:15:00,2024-12-29,7692,88826946,Pendiente,67.53,Dignissimos perferendis in ducimus nobis.
7693,74905314,16:15:00,2025-06-20,7693,45622200,Realizada,298.0,Accusantium quae mollitia.
7694,77802432,12:00:00,2025-02-15,7694,74686216,Pendiente,243.56,Quas at numquam praesentium ut.
7695,75532815,15:45:00,2025-03-24,7695,43655052,Realizada,155.34,Fugiat asperiores natus quia sapiente placeat tempore.
7696,21269389,14:45:00,2025-03-19,7696,77801631,Realizada,105.95,Laboriosam molestiae ipsa saepe aut.
7697,50404760,08:15:00,2025-06-17,7697,66474945,Realizada,195.77,Mollitia velit voluptas animi.
7698,89956260,15:45:00,2025-01-02,7698,91347689,Pendiente,237.83,Quisquam excepturi perspiciatis possimus provident blanditiis.
7699,45650658,12:45:00,2025-01-27,7699,39817438,Realizada,281.62,Est modi laudantium nulla pariatur.
7700,19317483,10:45:00,2025-03-31,7700,77659189,Pendiente,155.37,Explicabo similique at.
7701,35939025,17:45:00,2025-06-20,7701,10627784,Realizada,180.89,Vero sunt dolor cupiditate.
7702,89552186,14:30:00,2025-05-16,7702,77801631,Realizada,264.73,Reiciendis omnis debitis laudantium.
7703,27272493,16:00:00,2025-04-05,7703,92112678,Realizada,80.75,Cum voluptatem fuga aspernatur.
