id,dni_persona,nombre,ruc_proveedor,stock,precio
35343,34977130,eveniet,52705973077,482,119.74
35344,43190190,excepturi,32859476379,342,26.46
35345,10394152,facere,98632813420,736,198.23
35346,97111319,exercitationem,35635714791,837,104.45
35347,24029982,accusantium,84128184145,426,20.1
35348,82006927,magnam,93630437151,458,127.39
35349,53571965,occaecati,18018768564,440,51.6
35350,60350117,maiores,71777140174,204,39.58
35351,53032397,quidem,47806368681,293,109.98
35352,36713172,enim,79790139449,91,130.33
35353,68528041,dolorum,78138301666,261,151.86
35354,67219475,quisquam,82924867878,741,199.25
35355,40401897,optio,70841383219,62,118.22
35356,22165723,tempora,78408561379,271,12.69
35357,18937377,quibusdam,20286548210,421,79.64
35358,26492550,sint,79738774316,353,133.05
35359,83339845,ex,33893018437,922,156.2
35360,14677865,quidem,38483052199,840,172.62
35361,19137977,enim,30595978155,815,88.65
35362,92847313,nostrum,95985582225,812,19.08
35363,64367416,velit,30041230100,518,154.36
35364,35801137,officia,11764865230,897,51.94
35365,65573889,blanditiis,54625996678,763,75.69
35366,67917353,quae,43265977344,111,13.48
35367,68221680,officia,19228447446,849,29.31
35368,90110790,adipisci,20223200846,967,140.23
35369,36740895,molestiae,16627555438,567,65.11
35370,88945387,fugiat,16978960290,378,19.14
35371,17610565,quasi,79008268286,125,46.35
35372,80569788,aspernatur,66822538260,413,73.56
35373,79061482,molestiae,27263802221,162,30.48
35374,84856006,commodi,91472501332,752,85.09
35375,19157848,inventore,67725374571,188,181.41
35376,24389445,consequatur,92399687974,738,176.23
35377,32347695,minus,72672090318,245,35.37
35378,12761250,numquam,72605991183,755,38.19
35379,41051778,amet,13478513489,291,22.32
35380,64071307,aperiam,24519274033,838,152.94
35381,98314319,esse,80370903389,645,167.93
35382,73399034,commodi,61175742519,285,83.74
35383,53796999,voluptatem,80109533259,34,53.66
35384,13612151,amet,54183761210,542,23.04
35385,33997646,nisi,55282684335,627,97.67
35386,69847991,in,30236094191,808,166.17
35387,91619014,voluptatum,30301689100,463,22.29
35388,26882927,culpa,96701006681,862,13.38
35389,46792573,inventore,96354344537,183,16.82
35390,42864997,omnis,75831348801,736,185.54
35391,72300609,quo,89043838906,933,119.71
35392,95716175,dolorum,80862710302,29,121.4
35393,85387125,assumenda,40008180187,877,113.83
35394,50424838,adipisci,11368907734,195,196.22
35395,51269201,nemo,87327803948,404,177.45
35396,30142662,magni,47629660909,170,91.32
35397,26281351,qui,54280941653,560,138.08
35398,89402333,autem,71987948460,74,67.51
35399,34962835,dolor,20001677708,529,57.73
35400,34786220,quod,75887505200,383,12.81
35401,73803132,totam,22447483728,562,61.9
35402,96880635,natus,34113498294,661,173.54
35403,60025478,quas,47466943032,919,80.13
35404,97844053,nesciunt,58708084475,790,145.35
35405,51330731,doloremque,72339780330,90,179.9
35406,90818997,impedit,29210876348,854,135.97
35407,47554545,eum,63135417203,838,70.94
35408,74408015,pariatur,96607690658,126,133.72
35409,31263023,odit,21179520001,177,100.71
35410,41545517,dolore,55905860305,442,29.5
35411,17458217,doloribus,82605406549,923,147.05
35412,86450394,maxime,14514040084,671,108.32
35413,17664131,veniam,78282714288,418,88.36
35414,30302537,odit,15089437163,113,70.76
35415,92868639,esse,77927409413,357,179.81
35416,92191817,sed,66784731591,443,26.86
35417,18596606,esse,45441380029,323,49.39
35418,54727252,cum,72114618784,747,78.52
35419,17976326,quisquam,33314636743,44,93.51
35420,39813578,sunt,85558672730,182,87.29
35421,44203837,delectus,28408997520,836,73.35
35422,72276341,eius,97015695560,854,165.09
35423,31971140,reiciendis,67736467859,180,95.37
35424,71763909,vitae,61570147673,167,122.43
35425,92088649,modi,61792200333,69,147.39
35426,80522701,aliquid,83068377277,868,17.3
35427,20753410,consectetur,53622388586,38,41.4
35428,97080641,quibusdam,88086665736,135,42.04
35429,68089924,tenetur,19759930552,958,19.7
35430,65703062,voluptates,46401006859,249,197.12
35431,22330508,ipsam,55645280596,687,86.54
35432,53748571,totam,79768979885,994,23.11
35433,89681649,illo,75557915307,89,101.59
35434,77959927,cumque,98259164488,156,41.31
35435,22140699,incidunt,95264036020,114,115.04
35436,67884660,pariatur,45049566139,359,58.15
35437,88157966,necessitatibus,56681023804,442,189.94
35438,31948692,vel,18194559588,798,69.19
35439,31299622,libero,58248783263,171,10.0
35440,21305698,vitae,43199520978,954,25.52
35441,48704117,quia,59533004851,388,64.89
35442,50975165,atque,68861193914,70,175.14
35443,48665222,officiis,23789816746,958,123.65
35444,74199694,reiciendis,20306692836,379,91.33
35445,43065224,perferendis,22553245620,495,195.85
35446,62084517,sit,32289538033,309,72.97
35447,49371870,provident,13478513489,53,144.71
35448,53796999,facere,22433892802,771,9.09
35449,95713463,cumque,13311024250,367,188.64
35450,97549165,odit,81201056063,424,80.58
35451,32148888,fugiat,87274695483,514,74.57
35452,66175654,ab,85685553170,292,126.62
35453,26139170,quas,64195985674,440,31.15
35454,58706943,reiciendis,31769711040,810,154.63
35455,74578379,odio,96968617881,795,78.61
35456,59603897,hic,21818682305,566,19.05
35457,11744497,nisi,25719310561,775,15.09
35458,35736315,sint,36250588045,843,44.73
35459,80228130,ad,18285692845,490,85.75
35460,70157478,commodi,94373562683,260,141.22
35461,64943409,fugiat,60680566833,839,106.0
35462,35626361,porro,34686489705,431,35.71
35463,46227146,ipsum,93093475228,38,146.04
35464,26526944,ea,22014153690,192,105.17
35465,91354307,adipisci,74161019123,219,153.95
35466,59228840,architecto,70647340241,897,85.82
35467,57098019,optio,30915463382,967,32.08
35468,73007693,vel,36762672341,829,18.27
35469,79994602,assumenda,20141386346,932,51.08
35470,89558168,iste,24038083054,420,20.7
35471,61694681,sunt,73798622835,140,121.43
35472,69751875,accusamus,22744696204,967,9.77
35473,56291298,molestiae,79884441997,506,100.33
35474,59704942,numquam,48961596162,593,157.54
35475,20303894,explicabo,24529297303,584,181.39
35476,22288557,repudiandae,93915060142,330,82.66
35477,26573405,aspernatur,26447135726,583,155.75
35478,27254854,odio,41219297385,866,173.94
35479,41179431,voluptatem,64288361243,286,75.18
35480,69632907,ipsum,21595963535,909,187.57
35481,35664624,minima,34248675918,455,86.25
35482,20361020,consectetur,15849295831,903,131.98
35483,99460910,quis,27682814769,185,108.83
35484,63050816,cupiditate,96906687934,185,30.26
35485,42907035,earum,31007757800,44,188.57
35486,89997486,nihil,24885059684,276,104.85
35487,76000164,vitae,90501183074,707,110.6
35488,20501743,laudantium,76492883689,994,121.22
35489,18596606,perspiciatis,30555436636,373,63.54
35490,16859688,sequi,93805545244,356,152.39
35491,97573415,aperiam,52973264279,955,161.79
35492,37380525,voluptas,15328211189,140,117.1
35493,28036662,deleniti,25208928599,967,66.86
35494,91070605,voluptas,58875913313,247,66.8
35495,86733444,iusto,57222886090,52,187.09
35496,22822908,fuga,44460919501,673,17.16
35497,31948692,inventore,57171089586,849,139.02
35498,53908278,doloremque,23332906732,14,158.51
35499,41709719,beatae,84489624546,808,180.59
35500,58706943,voluptatibus,39244524534,594,134.15
35501,40401897,dolores,29251796750,731,194.26
35502,23956436,doloribus,94760260741,758,51.53
35503,44005755,et,45668162117,482,22.8
35504,24485085,ullam,96364068870,325,96.22
35505,70300306,magni,41763256316,278,80.59
35506,14139190,quis,82653110713,823,91.95
35507,59727440,culpa,27282512566,305,10.59
35508,11233769,molestiae,18191675704,401,177.16
35509,27385734,tempore,57087912103,264,127.08
35510,44518372,accusamus,13224140791,287,180.27
35511,83316433,iure,41690531155,854,61.75
35512,61351987,dolorem,24437291224,863,22.79
35513,43447734,voluptatem,58861674246,57,140.29
35514,83808934,nostrum,34534330293,427,119.24
35515,96704301,aliquid,30733330669,525,145.73
35516,27209450,blanditiis,40628525755,468,39.66
35517,11294476,vel,47922710385,659,100.48
35518,57831826,rem,22194131318,54,178.55
35519,11233769,fugiat,56311812655,904,28.74
35520,76920259,autem,73687365019,399,112.71
35521,32436758,dolore,54478266292,280,198.91
35522,35872436,qui,49753750293,961,126.08
35523,45536883,vitae,24078092214,839,20.51
35524,46081472,recusandae,15900867378,720,189.71
35525,86689512,illo,23920028351,77,8.93
35526,66201570,rem,22219324820,96,117.56
35527,71959735,voluptatibus,98610450655,782,56.14
35528,86395660,minima,36313826981,494,197.59
35529,45537711,quaerat,77058124685,179,19.96
35530,17705866,voluptate,27669446167,543,155.33
35531,42369174,ex,59738127084,963,164.79
35532,32460735,temporibus,81929596695,357,83.79
35533,45769204,distinctio,98118396404,409,133.86
35534,17415056,impedit,88952169707,535,51.83
35535,59869258,aut,37395906702,703,102.12
35536,19901407,debitis,91727274222,389,31.86
35537,96959906,eum,48274937305,983,69.8
35538,61415942,voluptas,23384915101,276,182.93
35539,93061491,laborum,68772852945,694,55.4
35540,18006155,nobis,46927170243,124,129.1
35541,23760695,natus,19691806689,405,152.1
35542,47142376,eveniet,36518125686,299,160.47
35543,84533568,neque,64072459905,752,101.92
35544,21354882,odit,16283628792,122,20.64
35545,48473790,illum,47815998875,388,16.51
35546,52824113,atque,54588471069,14,66.78
35547,13646183,quas,55582754124,250,61.54
35548,87952329,iste,70754243628,325,63.95
35549,49310057,esse,12416875044,935,86.53
35550,73757008,in,53778032997,660,110.01
35551,66312332,ipsa,79507373395,384,71.77
35552,23000360,cumque,76316787732,386,196.65
35553,52824113,accusamus,71298633461,931,51.96
35554,25596541,quae,91624753878,948,127.32
35555,49598850,reprehenderit,82680948914,482,163.82
35556,27098694,exercitationem,76979582900,258,128.5
35557,64896449,unde,10268111242,498,33.79
35558,48994576,aliquid,22553245620,968,103.15
35559,95204045,consectetur,98201667586,900,164.02
35560,32447191,quam,49306768654,981,80.88
35561,22236513,eaque,85783290737,352,196.86
35562,44770850,ad,33945880806,523,100.52
35563,80055981,assumenda,91457876554,918,32.99
35564,63312343,velit,24519274033,864,37.54
35565,52966579,similique,94385252004,916,82.07
35566,93463782,maxime,70630549119,113,62.39
35567,49053376,illum,44570438139,386,186.4
35568,65140670,aliquid,80902882341,816,7.06
35569,31023077,quod,54647585640,284,94.68
35570,81640471,maiores,37882032959,49,106.59
35571,77768484,excepturi,69986021184,988,46.96
35572,67476141,consequuntur,41140895134,608,195.05
35573,22166573,dolorem,98119163560,820,170.83
35574,65090066,facilis,42928014269,898,143.46
35575,85033580,est,28115542917,570,66.15
35576,96353635,quibusdam,35403985242,185,62.72
35577,21514764,ipsa,37135267654,56,152.6
35578,31767687,perferendis,62176320428,796,22.41
35579,96181332,atque,71979206148,345,197.97
35580,25358065,laborum,63413890972,701,50.64
35581,89321607,ex,94419889829,76,148.92
35582,10992886,aut,86717725479,387,193.95
35583,27240612,voluptatum,54263204470,675,181.22
35584,95733734,neque,58575812431,677,112.46
35585,38654371,ad,84475064869,558,36.51
35586,12002199,fuga,48939289286,934,122.36
35587,83780290,quasi,88378818461,898,79.67
35588,71176939,nisi,11875003890,895,183.37
35589,92616335,laborum,37999474703,34,17.35
35590,69897369,expedita,44961553131,578,63.72
35591,40768434,ut,50621225629,262,166.85
35592,22750258,nihil,61543474428,766,126.76
35593,71959735,quod,36932839997,454,199.24
35594,15111074,repellendus,32307925057,376,165.85
35595,86395660,vitae,77959555094,719,166.98
35596,86986534,veniam,51029469486,774,101.14
35597,48310086,alias,97341601991,159,6.51
35598,90793595,voluptates,57246890002,409,191.81
35599,27344920,quod,92744318757,971,103.92
35600,14279363,quasi,21280237526,218,150.12
35601,64819812,nesciunt,49349275828,478,149.64
35602,17597330,necessitatibus,93703097036,414,181.66
35603,50598073,culpa,48095573230,712,157.9
35604,81855301,suscipit,68861193914,229,128.11
35605,50574158,debitis,26367506275,997,146.9
35606,13454604,quibusdam,44570438139,788,123.23
35607,25199716,alias,46612869983,13,90.49
35608,61528779,illo,44704197920,745,182.29
35609,34769499,eligendi,92721630853,761,120.83
35610,15154376,dolore,76490295420,389,124.78
35611,84663209,accusantium,28740573774,427,93.68
35612,80326540,ea,95307142939,945,107.08
35613,96221467,deleniti,22018771445,946,171.13
35614,91198333,vero,14667942186,30,17.2
35615,48703333,ea,52424264673,187,35.28
35616,37209932,minus,35922673033,809,174.64
35617,43780353,non,86555919739,114,142.19
35618,37153936,minus,72202234523,817,145.4
35619,27566227,non,44721026442,551,179.3
35620,48635358,asperiores,74161019123,272,166.61
35621,76992238,odit,70398379043,945,134.62
35622,60147643,debitis,81348243748,654,147.57
35623,45055731,commodi,69026637435,915,158.07
35624,45370399,perspiciatis,97374951074,414,110.78
35625,73535718,esse,37585299209,796,84.18
35626,22588198,praesentium,10131799205,90,128.03
35627,79244411,natus,68598260503,365,161.07
35628,41071569,nam,30801525091,548,185.17
35629,49284089,eum,57639497812,474,174.04
35630,25356798,minima,19081713374,921,72.06
35631,29829738,accusantium,66782126987,621,91.64
35632,29940247,repellendus,45208586019,404,53.89
35633,84986708,enim,40611302635,168,137.23
35634,79510160,animi,70212806574,560,182.24
35635,85583942,recusandae,11131743211,184,184.48
35636,19946997,praesentium,55516443163,900,145.04
35637,13963371,esse,69985093249,136,164.68
35638,74196587,ex,18194559588,999,78.34
35639,33390395,in,21237236211,609,40.96
35640,58218415,molestiae,78050489099,385,170.54
35641,87080760,saepe,83710258139,106,82.36
35642,22333853,velit,92983911192,750,44.79
35643,64132406,vero,43342778997,635,64.01
35644,88240214,dolor,86972567783,372,175.92
35645,54458029,reiciendis,88686843229,710,131.19
35646,99316621,eos,97493401890,526,16.93
35647,24075117,placeat,28740171646,738,162.95
35648,29527809,sunt,69687045495,930,137.98
35649,84117322,vitae,18194559588,604,37.4
35650,12847301,ipsa,59665496308,346,82.83
35651,45145857,qui,71206475067,607,149.25
35652,96098418,nam,81368645361,990,53.87
35653,51968170,tempora,69213903529,370,149.49
35654,33402372,quas,88007123071,391,147.02
35655,92366184,dolorum,37788497713,505,148.57
35656,73549682,mollitia,35023277021,369,39.9
35657,26954698,ea,71889512923,790,32.25
35658,49664485,sapiente,14353520551,551,176.49
35659,88012989,non,12014090932,846,121.86
35660,39353523,est,88149379012,985,86.24
35661,28027185,minus,33307688948,584,141.16
35662,71763909,assumenda,10173879777,857,87.67
35663,35024509,illum,38262330450,673,43.98
35664,77751665,hic,26430217972,72,181.86
35665,58964318,possimus,64128169850,267,39.35
35666,39912055,rem,12398479748,915,161.35
35667,85100701,maiores,22018771445,71,174.08
35668,50536425,aliquam,61248737967,458,50.11
35669,16302002,autem,17435807299,692,145.59
35670,40609460,aperiam,92139399255,820,139.0
35671,33780125,pariatur,24431616765,176,30.39
35672,23536364,facere,45010895317,882,188.54
35673,43627319,odio,61222426855,617,41.32
35674,56217972,dolore,31177769734,499,121.15
35675,20602632,consequuntur,54697336199,587,62.04
35676,31805563,corporis,74308515808,475,152.5
35677,35801137,iusto,18010405498,665,97.37
35678,37209932,harum,88432578161,783,34.98
35679,44312955,necessitatibus,68434314093,533,19.05
35680,56738962,officiis,57791842065,272,110.36
35681,22623972,exercitationem,23077908647,900,51.0
35682,63655474,nemo,79529275521,867,89.13
35683,22276935,optio,49050992174,161,151.06
35684,99207463,explicabo,26432441279,341,31.07
35685,66791114,dolores,24278996063,285,22.79
35686,31000362,omnis,12928490237,256,100.94
35687,60728476,veniam,92693539505,200,55.99
35688,19490806,dicta,73619899094,393,173.19
35689,59824506,laborum,84590955471,843,79.32
35690,41545517,quas,40912504466,95,53.22
35691,96593229,ipsum,41858289827,914,188.88
35692,73446593,dicta,73734880845,304,25.78
35693,63107587,alias,76282964384,317,195.53
35694,30801269,fuga,34966034400,139,114.72
35695,62993155,officia,71854319812,237,182.84
35696,93626596,mollitia,82722790039,518,13.97
35697,34867793,sunt,38357012449,475,26.13
35698,45471035,aspernatur,23089355526,291,84.38
35699,93618709,culpa,93434213524,680,5.04
35700,87483621,molestias,75006887929,300,188.35
35701,10343755,iure,44706110814,138,101.93
35702,40996821,vitae,11139406953,688,18.85
35703,51421639,id,75575702964,961,154.95
35704,30562045,possimus,20306692836,76,194.37
35705,43447734,quos,82081773984,54,166.96
35706,13324185,omnis,85275641376,315,22.12
35707,84705136,provident,29865489536,421,8.95
35708,84309068,a,14316658939,963,63.87
35709,60975135,autem,18301851459,310,195.44
35710,98879818,maxime,51901352199,486,104.75
35711,80273503,repudiandae,40005481693,371,78.03
35712,39385877,sint,78905557297,652,7.56
35713,58964318,numquam,88386036547,817,36.14
35714,39486655,rerum,85455834309,783,137.79
35715,60090799,consequuntur,99391234085,841,83.78
35716,28540340,cupiditate,35930824013,13,31.24
35717,19247102,magni,71597697863,475,199.7
35718,21051047,dolore,79041708542,377,47.6
