dni_persona,num_colegiatura,especializacion
72813731,VET-616427,Oncología
68499988,VET-660580,Cardiología
26530535,VET-620000,Dermatología
67949919,VET-966236,Medicina General
69238641,VET-610281,Dermatología
86314901,VET-409379,Cardiología
60300168,VET-069770,Dermatología
84114458,VET-280552,Cardiología
61665243,VET-654608,Dermatología
24769490,VET-790826,Cardiología
47586512,VET-746500,Cirugía
17525658,VET-638499,Dermatología
95537837,VET-742736,Oncología
97679442,VET-192488,Oncología
41804024,VET-532164,Cardiología
76333877,VET-015508,Cirugía
35750363,VET-325670,Dermatología
10230449,VET-956574,Medicina General
13148027,VET-353421,Cardiología
87204999,VET-853476,Oncología
81483801,VET-336281,Medicina General
43555037,VET-102773,Medicina General
95257907,VET-613901,Cirugía
16816034,VET-951086,Medicina General
89334844,VET-408360,Cardiología
33379157,VET-559144,Dermatología
31885572,VET-436926,Medicina General
32603065,VET-337034,Dermatología
17798523,VET-332467,Dermatología
50739050,VET-545180,Medicina General
79689279,VET-851073,Medicina General
31464194,VET-963141,Cardiología
48393818,VET-392268,Cirugía
21583691,VET-657353,Medicina General
68620973,VET-902750,Medicina General
21498807,VET-432704,Dermatología
98259595,VET-529225,Cardiología
40985283,VET-209718,Cirugía
85274523,VET-079890,Dermatología
27993463,VET-383086,Oncología
36037234,VET-802212,Dermatología
30683642,VET-442841,Oncología
50740595,VET-757563,Oncología
56924943,VET-818855,Cirugía
96386552,VET-086678,Medicina General
14991782,VET-692644,Dermatología
71382903,VET-076721,Cardiología
95531995,VET-568174,Cardiología
99547108,VET-634246,Cirugía
49163155,VET-945130,Cardiología
19576709,VET-907203,Medicina General
38744503,VET-262655,Oncología
12013466,VET-839022,Dermatología
34994945,VET-470286,Oncología
71568913,VET-035088,Cirugía
22041579,VET-928925,Oncología
89093739,VET-154754,Cirugía
83074790,VET-220181,Dermatología
49430008,VET-819402,Cardiología
77737489,VET-778112,Cirugía
35165617,VET-801101,Cirugía
30678101,VET-883006,Cirugía
17828588,VET-343955,Oncología
31076764,VET-728035,Cardiología
83874575,VET-046969,Cirugía
91128148,VET-852433,Cardiología
70222514,VET-366440,Cirugía
11493360,VET-800724,Cirugía
53034511,VET-118037,Oncología
12317793,VET-717168,Dermatología
49086051,VET-833113,Dermatología
91374352,VET-185903,Cardiología
44953485,VET-183356,Cirugía
16309033,VET-739424,Dermatología
24957822,VET-580420,Medicina General
74205784,VET-451417,Cirugía
52099851,VET-091938,Oncología
23117930,VET-941456,Cirugía
20520780,VET-140320,Oncología
47326653,VET-100631,Cardiología
64476875,VET-801135,Medicina General
70556589,VET-435058,Dermatología
31626207,VET-209106,Medicina General
75802788,VET-629178,Dermatología
85661332,VET-923396,Cardiología
21874915,VET-222352,Medicina General
54932202,VET-287339,Cirugía
54054383,VET-512278,Cirugía
94940721,VET-699302,Oncología
89477621,VET-944121,Oncología
80180879,VET-292121,Oncología
56423452,VET-492456,Oncología
12471844,VET-364355,Dermatología
91142830,VET-879634,Dermatología
12283119,VET-136374,Dermatología
62728490,VET-450311,Oncología
83631151,VET-362355,Cirugía
80952522,VET-285713,Cardiología
12833197,VET-967103,Medicina General
58364038,VET-950689,Dermatología
23438963,VET-525279,Cirugía
27630318,VET-336152,Cardiología
94740699,VET-260453,Dermatología
29109077,VET-137236,Cardiología
99353474,VET-476461,Cirugía
28982015,VET-694417,Cirugía
64307351,VET-542126,Cardiología
90804700,VET-836181,Medicina General
84408408,VET-223052,Cirugía
25965325,VET-479115,Dermatología
45723823,VET-732456,Oncología
51396713,VET-596715,Cirugía
57422709,VET-409894,Oncología
62648790,VET-180537,Cirugía
34632843,VET-658468,Cirugía
42416547,VET-151836,Cirugía
25897758,VET-936354,Medicina General
99419642,VET-164877,Medicina General
17123108,VET-035327,Medicina General
20562734,VET-279646,Cardiología
65818765,VET-697845,Dermatología
13590758,VET-920913,Medicina General
86757637,VET-119483,Cirugía
16912103,VET-984356,Cirugía
92419438,VET-885099,Dermatología
50254803,VET-505295,Oncología
84447669,VET-079107,Medicina General
50754921,VET-392483,Oncología
58757906,VET-881694,Cirugía
43944208,VET-399934,Oncología
51960968,VET-249349,Medicina General
99312206,VET-581715,Dermatología
43561908,VET-918711,Oncología
93441456,VET-235466,Medicina General
17587041,VET-386839,Cirugía
50801512,VET-813221,Medicina General
82342583,VET-506160,Medicina General
97318247,VET-594132,Cirugía
44623259,VET-531847,Cardiología
75654592,VET-654249,Oncología
84930131,VET-941552,Medicina General
83038012,VET-486529,Dermatología
46669758,VET-542824,Cardiología
42301065,VET-602521,Oncología
22333659,VET-307333,Cirugía
81488470,VET-162146,Cardiología
92808543,VET-026344,Cirugía
74371845,VET-797500,Medicina General
45339637,VET-303282,Dermatología
72997043,VET-710779,Medicina General
49916048,VET-405020,Cirugía
36912707,VET-247846,Dermatología
19039405,VET-292919,Cirugía
34012787,VET-377057,Medicina General
29226618,VET-779983,Dermatología
82917094,VET-690795,Cardiología
87833819,VET-578962,Oncología
78662356,VET-733166,Oncología
26730835,VET-652165,Dermatología
66507636,VET-536459,Oncología
59385975,VET-335498,Cirugía
35697722,VET-542200,Cardiología
45504833,VET-941942,Cardiología
17280124,VET-527077,Dermatología
82319419,VET-477439,Cirugía
40059506,VET-848665,Cirugía
88360623,VET-444407,Cirugía
86282934,VET-025245,Cirugía
95169624,VET-327320,Cardiología
72306006,VET-354320,Cirugía
86156848,VET-730862,Medicina General
27716132,VET-460727,Cardiología
55089365,VET-421390,Oncología
38599021,VET-250972,Medicina General
31012435,VET-327444,Dermatología
65417755,VET-406986,Dermatología
84479854,VET-959452,Dermatología
96971860,VET-119094,Oncología
15629386,VET-200386,Cirugía
65742365,VET-759952,Medicina General
40748653,VET-027486,Oncología
80904844,VET-619545,Cirugía
90415723,VET-361260,Cardiología
29554478,VET-258475,Oncología
88211847,VET-040731,Medicina General
67441296,VET-820399,Dermatología
65326737,VET-356710,Medicina General
37024423,VET-355543,Medicina General
36379530,VET-164792,Medicina General
19390205,VET-567190,Cirugía
83707058,VET-870980,Medicina General
95163886,VET-378091,Medicina General
86932483,VET-082182,Dermatología
75843018,VET-449386,Cardiología
11710555,VET-055306,Dermatología
40531813,VET-859608,Cardiología
21873567,VET-570505,Cirugía
30716655,VET-146551,Medicina General
71014378,VET-290731,Cardiología
26029186,VET-055468,Dermatología
99569718,VET-651988,Dermatología
13274902,VET-989354,Dermatología
42900164,VET-620370,Cardiología
78543700,VET-835610,Medicina General
98262393,VET-871983,Oncología
58143818,VET-128122,Cardiología
81938139,VET-194226,Dermatología
84727870,VET-580898,Cirugía
95420762,VET-758011,Cardiología
31110471,VET-057050,Dermatología
63144722,VET-160684,Cardiología
26788676,VET-596492,Oncología
14939383,VET-305941,Dermatología
71209147,VET-388096,Cardiología
50438450,VET-395412,Oncología
74434605,VET-535356,Cardiología
69911997,VET-601148,Cirugía
39050301,VET-141848,Cirugía
62468169,VET-014109,Oncología
92532875,VET-939851,Medicina General
47495616,VET-295887,Oncología
78181974,VET-350939,Dermatología
76024872,VET-225105,Dermatología
14272114,VET-044682,Cardiología
80738106,VET-068047,Cardiología
66490923,VET-741246,Medicina General
61721008,VET-447518,Medicina General
41175911,VET-451625,Oncología
72436447,VET-168712,Medicina General
16796336,VET-971845,Cirugía
10421276,VET-967386,Cardiología
38050015,VET-292396,Oncología
82472247,VET-877317,Medicina General
63274531,VET-009275,Cirugía
99983287,VET-092930,Cirugía
77553218,VET-568844,Medicina General
25722685,VET-523717,Oncología
16024415,VET-639673,Dermatología
44653010,VET-081360,Medicina General
27517192,VET-807063,Dermatología
42089483,VET-002240,Oncología
25934210,VET-788555,Medicina General
18860089,VET-960629,Dermatología
18328263,VET-437568,Medicina General
57642547,VET-021234,Medicina General
93079184,VET-589956,Dermatología
33592827,VET-736046,Cardiología
46188249,VET-834230,Medicina General
82119428,VET-284733,Cardiología
70088584,VET-269270,Dermatología
53881969,VET-145978,Medicina General
98425923,VET-118181,Oncología
44611340,VET-638606,Oncología
56925560,VET-193775,Cirugía
84404838,VET-359204,Cardiología
38813697,VET-925101,Cardiología
45200555,VET-703255,Oncología
78287365,VET-175248,Cirugía
14200484,VET-682785,Oncología
72206362,VET-442609,Medicina General
76152749,VET-297754,Cardiología
42330943,VET-785923,Cirugía
13368953,VET-569545,Oncología
98472749,VET-436356,Cardiología
21790536,VET-486563,Medicina General
27942308,VET-788375,Cirugía
60857906,VET-567648,Cirugía
78695693,VET-386464,Cardiología
21795952,VET-473252,Cirugía
35257080,VET-773444,Medicina General
71170119,VET-146095,Oncología
22686477,VET-538431,Dermatología
48180464,VET-501827,Medicina General
56421611,VET-974057,Cirugía
47253575,VET-392706,Cardiología
56991256,VET-918646,Oncología
16378317,VET-377205,Medicina General
80181242,VET-207161,Dermatología
35033652,VET-051489,Cirugía
49636171,VET-939938,Cirugía
25445188,VET-505543,Dermatología
97088775,VET-384259,Dermatología
50360110,VET-482795,Oncología
20041458,VET-451436,Cirugía
90363438,VET-297019,Cardiología
28806398,VET-211656,Cardiología
59617216,VET-520507,Cirugía
77486240,VET-839583,Medicina General
86092719,VET-972921,Cirugía
42748914,VET-298413,Cardiología
31530370,VET-471176,Dermatología
32378181,VET-447186,Dermatología
40579378,VET-124037,Medicina General
50900736,VET-922906,Medicina General
52984839,VET-383065,Oncología
67990494,VET-733550,Medicina General
62228203,VET-802972,Cardiología
71206483,VET-718654,Medicina General
93365425,VET-369716,Medicina General
70647431,VET-364481,Dermatología
94532643,VET-065728,Oncología
13860683,VET-019393,Oncología
72776634,VET-980686,Dermatología
67885545,VET-432149,Medicina General
78549112,VET-634892,Cardiología
78747532,VET-645831,Oncología
69509955,VET-871268,Dermatología
97324140,VET-755656,Cardiología
91820057,VET-096209,Cardiología
44841462,VET-736495,Medicina General
45714810,VET-062350,Medicina General
19055222,VET-615000,Dermatología
78224492,VET-029339,Oncología
43348626,VET-638157,Oncología
87413345,VET-897230,Cardiología
44023331,VET-658345,Cirugía
94526431,VET-326146,Oncología
11415298,VET-429822,Cardiología
75937204,VET-185945,Dermatología
32002812,VET-245690,Cardiología
92048237,VET-148728,Oncología
72571107,VET-348557,Oncología
17521266,VET-338671,Cardiología
51940712,VET-685901,Oncología
43912521,VET-901877,Dermatología
52179526,VET-467628,Dermatología
99162903,VET-406890,Oncología
33770623,VET-004571,Cardiología
35841184,VET-685374,Dermatología
22464070,VET-669160,Oncología
92444629,VET-591807,Oncología
79634786,VET-458584,Dermatología
98687340,VET-888055,Cardiología
50325815,VET-048605,Medicina General
54861400,VET-088023,Oncología
65263720,VET-915626,Dermatología
49664212,VET-520075,Cirugía
81931510,VET-484797,Dermatología
19286332,VET-536678,Oncología
62532936,VET-193611,Oncología
74006274,VET-828762,Oncología
11260557,VET-783600,Cardiología
82660602,VET-631600,Cirugía
53182356,VET-502047,Cirugía
84119051,VET-211730,Oncología
35380746,VET-796943,Dermatología
64802714,VET-025496,Oncología
41411136,VET-023361,Oncología
39730677,VET-062168,Dermatología
74178552,VET-226916,Dermatología
94044810,VET-816072,Cirugía
72810014,VET-796549,Medicina General
63316938,VET-812207,Dermatología
10215279,VET-973543,Cirugía
82087921,VET-676015,Dermatología
51072167,VET-800309,Oncología
55268907,VET-030395,Dermatología
84628998,VET-105717,Cardiología
72222564,VET-790082,Dermatología
75168576,VET-896135,Cirugía
16580849,VET-543907,Medicina General
71801230,VET-043474,Medicina General
67823335,VET-013393,Dermatología
46455793,VET-816198,Cardiología
99328807,VET-542378,Medicina General
40627445,VET-242873,Medicina General
22441898,VET-610715,Medicina General
85002974,VET-693571,Dermatología
46674436,VET-762900,Oncología
46039054,VET-937435,Cirugía
41894172,VET-374815,Oncología
17325905,VET-732151,Cirugía
89174288,VET-489248,Dermatología
24696757,VET-816577,Cirugía
41521857,VET-500065,Oncología
29449812,VET-619319,Dermatología
70164423,VET-192833,Dermatología
11131163,VET-355841,Dermatología
43668575,VET-346779,Cardiología
68916936,VET-866271,Cirugía
53468472,VET-213932,Cirugía
62793233,VET-334631,Dermatología
27503151,VET-452338,Oncología
47158973,VET-355957,Cirugía
37131090,VET-483240,Oncología
65443184,VET-072593,Dermatología
26382588,VET-366540,Dermatología
83660689,VET-430340,Oncología
51787676,VET-795953,Dermatología
11232532,VET-450832,Cardiología
58673417,VET-947735,Cirugía
41591818,VET-352238,Medicina General
80196552,VET-729640,Dermatología
35798609,VET-830205,Cardiología
42917612,VET-367425,Dermatología
75834835,VET-084022,Medicina General
39312265,VET-544595,Medicina General
75105059,VET-235678,Dermatología
30277365,VET-630780,Medicina General
75349275,VET-511027,Cirugía
67599590,VET-899128,Dermatología
25829069,VET-307692,Cardiología
49044028,VET-408168,Cirugía
81289058,VET-639817,Cardiología
40571460,VET-863933,Cardiología
87369927,VET-337863,Cirugía
14276989,VET-972486,Medicina General
71387848,VET-760835,Medicina General
79308635,VET-099901,Oncología
96533650,VET-652044,Cirugía
99847442,VET-421417,Dermatología
30942967,VET-013071,Dermatología
68780220,VET-141258,Medicina General
18598569,VET-389519,Oncología
28418996,VET-334542,Cardiología
96193040,VET-444767,Oncología
85753385,VET-545421,Cardiología
86508548,VET-166698,Oncología
85697781,VET-437589,Cardiología
19471598,VET-817478,Dermatología
40155897,VET-325783,Cirugía
21800413,VET-886863,Dermatología
15670127,VET-390126,Medicina General
79671699,VET-961295,Oncología
78603139,VET-770756,Dermatología
83473086,VET-776925,Oncología
73838690,VET-272930,Medicina General
38053314,VET-283494,Cirugía
17915531,VET-305561,Cardiología
85698437,VET-057471,Cirugía
51974460,VET-287081,Oncología
17248170,VET-893438,Cardiología
30174707,VET-685129,Medicina General
89005201,VET-115490,Dermatología
18290805,VET-595190,Cardiología
50142588,VET-740244,Cardiología
44706363,VET-401223,Oncología
12024236,VET-836914,Cardiología
64347429,VET-990591,Cirugía
40187615,VET-151509,Cirugía
20972188,VET-488032,Dermatología
75484802,VET-149886,Cardiología
28682173,VET-923772,Cirugía
56285034,VET-465371,Cirugía
90077936,VET-576293,Dermatología
20175421,VET-329496,Dermatología
40283188,VET-514801,Medicina General
67186957,VET-546966,Medicina General
19717352,VET-831870,Cardiología
92262737,VET-841023,Cardiología
98159380,VET-896246,Cardiología
83240284,VET-677423,Dermatología
32676127,VET-822595,Medicina General
72402294,VET-323336,Cardiología
44352760,VET-669882,Cirugía
32378082,VET-532888,Dermatología
56517922,VET-695623,Cardiología
84085524,VET-934210,Cirugía
33632607,VET-830129,Cardiología
64322978,VET-258457,Dermatología
95531612,VET-742335,Dermatología
46957515,VET-056828,Medicina General
34009743,VET-643373,Medicina General
56581491,VET-160116,Medicina General
92736918,VET-005744,Medicina General
37699991,VET-884950,Dermatología
43866743,VET-823684,Cirugía
32707731,VET-579576,Medicina General
83123317,VET-395983,Dermatología
96995906,VET-401339,Medicina General
93286873,VET-920562,Cardiología
47707892,VET-154145,Dermatología
50709509,VET-865268,Oncología
79826156,VET-840524,Cardiología
67090513,VET-848029,Oncología
26222210,VET-205522,Oncología
51197920,VET-569833,Medicina General
56643477,VET-160889,Cirugía
82666738,VET-101388,Oncología
10568349,VET-526766,Oncología
61777009,VET-380315,Cardiología
90473726,VET-033884,Dermatología
11479555,VET-016407,Cirugía
28617557,VET-039999,Medicina General
79725090,VET-588603,Medicina General
82637781,VET-941602,Cardiología
58098519,VET-894287,Oncología
